hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B6D1,B6D1,Raffles Al Areen Palace Bahrain,RAF,RAFFLES,MANAMA,Bahreïn,"Bahrain, Manama, Road 6232, Building 2046, PO BOX 75055",0,https://all.accor.com/hotel/B6D1/index.fr.shtml,catalog_api,bahrain,RAFFLES AL AREEN PALACE BAHRAIN,MANAMA,bahrain,Bahreïn,africa_me,missing
A1X4,A1X4,ibis Styles Manama Diplomatic Area,IBS,IBIS STYLES,MANAMA,Bahreïn,"Building 511, 317 Diplomatic Area, Road 1706",410,https://all.accor.com/hotel/A1X4/index.fr.shtml,catalog_api,bahrain,IBIS STYLES MANAMA DIPLOMATIC AREA,MANAMA,bahrain,Bahreïn,africa_me,missing
B4K6,B4K6,Mövenpick Bahrain,MOV,MÖVENPICK,MUHARRAQ TOWN,Bahreïn,"143 Road 2403 Block 224, Building Number 143, P.O. Box 24009",224,https://all.accor.com/hotel/B4K6/index.fr.shtml,catalog_api,bahrain,MOVENPICK BAHRAIN,MUHARRAQ TOWN,bahrain,Bahreïn,africa_me,missing
B9A4,B9A4,Hawar Resort By Mantis,MTS,MANTIS,ILES HAWAR,Bahreïn,"Bloc 372, Road 707",0,https://all.accor.com/hotel/B9A4/index.fr.shtml,catalog_api,bahrain,HAWAR RESORT BY MANTIS,ILES HAWAR,bahrain,Bahreïn,africa_me,missing
