hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B4P3,B4P3,Mövenpick Resort Petra,MOV,MÖVENPICK,PETRA,Jordanie,"Tourism Street, P.O. Box 214",71810,https://all.accor.com/hotel/B4P3/index.fr.shtml,catalog_api,jordan,MOVENPICK RESORT PETRA,PETRA,jordan,Jordanie,africa_me,missing
B4P7,B4P7,Grand Mercure Petra,MEI,GRAND MERCURE,PETRA,Jordanie,"Kings Highway Queen Rania St, Petra",71811,https://all.accor.com/hotel/B4P7/index.fr.shtml,catalog_api,jordan,GRAND MERCURE PETRA,PETRA,jordan,Jordanie,africa_me,missing
B4P9,B4P9,Mövenpick Resort et Spa Dead Sea,MOV,MÖVENPICK,AMMAN,Jordanie,"Dead Sea Road, Sweimeh, Po Box 815538",11180,https://all.accor.com/hotel/B4P9/index.fr.shtml,catalog_api,jordan,MOVENPICK RESORT ET SPA DEAD SEA,AMMAN,jordan,Jordanie,africa_me,missing
A7X8,A7X8,Fairmont Amman,FAI,FAIRMONT,AMMAN,Jordanie,"6 Beirut Street 5th Circle, Abdoun, PO Box 831370",11183,https://all.accor.com/hotel/A7X8/index.fr.shtml,catalog_api,jordan,FAIRMONT AMMAN,AMMAN,jordan,Jordanie,africa_me,missing
B5J0,B5J0,Mövenpick Hotel Amman,MOV,MÖVENPICK,AMMAN,Jordanie,"Madina Monawarah Street, AlJathimiya Street, PO Box: 941835",11194,https://all.accor.com/hotel/B5J0/index.fr.shtml,catalog_api,jordan,MOVENPICK HOTEL AMMAN,AMMAN,jordan,Jordanie,africa_me,missing
B4Q3,B4Q3,Mövenpick Resort & Résidences Aqaba,MOV,MÖVENPICK,AQABA,Jordanie,"King Hussein Street, Aqaba, P.O. Box 678",77110,https://all.accor.com/hotel/B4Q3/index.fr.shtml,catalog_api,jordan,MOVENPICK RESORT RESIDENCES AQABA,AQABA,jordan,Jordanie,africa_me,missing
B4Q0,B4Q0,Mövenpick Resort & Spa Tala Bay Aqaba,MOV,MÖVENPICK,AQABA,Jordanie,"Po Box 2425 South Beach Road, Tala Bay Area",77110,https://all.accor.com/hotel/B4Q0/index.fr.shtml,catalog_api,jordan,MOVENPICK RESORT SPA TALA BAY AQABA,AQABA,jordan,Jordanie,africa_me,missing
