hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B9J6,B9J6,ibis Styles Burton Upon Trent - Hôtel & Suites,IBS,IBIS STYLES,BURTON ON TRENT,Royaume-Uni,"Centrum 100, Second Avenue",DE14 2WF,https://all.accor.com/hotel/B9J6/index.fr.shtml,catalog_api,united kingdom,IBIS STYLES BURTON UPON TRENT HOTEL SUITES,BURTON ON TRENT,united-kingdom,Royaume-Uni,europe,missing
B538,B538,Mercure Birmingham West Hotel,MER,MERCURE,WEST BROMWICH,Royaume-Uni,Birmingham Road,B70 6TU,https://all.accor.com/hotel/B538/index.fr.shtml,catalog_api,united kingdom,MERCURE BIRMINGHAM WEST HOTEL,WEST BROMWICH,united-kingdom,Royaume-Uni,europe,missing
5678,5678,ibis budget Birmingham Centre,IBB,IBIS BUDGET,BIRMINGHAM,Royaume-Uni,1 Great Colmore Street,B15 2AP,https://all.accor.com/hotel/5678/index.fr.shtml,catalog_api,united kingdom,IBIS BUDGET BIRMINGHAM CENTRE,BIRMINGHAM,united-kingdom,Royaume-Uni,europe,missing
A9P4,A9P4,Novotel Leicester,NOV,NOVOTEL,LEICESTER,Royaume-Uni,2 Great Central Square,LE1 4JS,https://all.accor.com/hotel/A9P4/index.fr.shtml,catalog_api,united kingdom,NOVOTEL LEICESTER,LEICESTER,united-kingdom,Royaume-Uni,europe,missing
2094,2094,ibis Coventry South,IBH,IBIS,COVENTRY,Royaume-Uni,"Whitley Buisness Park, Whitley Business park, Abbey road (off leaf lane)",CV3 4LF,https://all.accor.com/hotel/2094/index.fr.shtml,catalog_api,united kingdom,IBIS COVENTRY SOUTH,COVENTRY,united-kingdom,Royaume-Uni,europe,missing
A0I0,A0I0,Mercure Daventry Court Hotel,MER,MERCURE,DAVENTRY,Royaume-Uni,Sedgemoor Way,NN110SG,https://all.accor.com/hotel/A0I0/index.fr.shtml,catalog_api,united kingdom,MERCURE DAVENTRY COURT HOTEL,DAVENTRY,united-kingdom,Royaume-Uni,europe,missing
C0W3,C0W3,Mercure Northampton,MER,MERCURE,NORTHAMPTON,Royaume-Uni,Silver street,NN1 2TA,https://all.accor.com/hotel/C0W3/index.fr.shtml,catalog_api,united kingdom,MERCURE NORTHAMPTON,NORTHAMPTON,united-kingdom,Royaume-Uni,europe,missing
3272,3272,Novotel Milton Keynes,NOV,NOVOTEL,MILTON KEYNES,Royaume-Uni,"Saxon Street, Layburn Court, Heelands, Milton Keynes",MK13 7RA,https://all.accor.com/hotel/3272/index.fr.shtml,catalog_api,united kingdom,NOVOTEL MILTON KEYNES,MILTON KEYNES,united-kingdom,Royaume-Uni,europe,missing
B541,B541,Hôtel Mercure Bedford Centre,MER,MERCURE,BEDFORD,Royaume-Uni,2 St Marys Street,MK42 0AR,https://all.accor.com/hotel/B541/index.fr.shtml,catalog_api,united kingdom,HOTEL MERCURE BEDFORD CENTRE,BEDFORD,united-kingdom,Royaume-Uni,europe,missing
B3G0,B3G0,Mercure Newport,MER,MERCURE,NEWPORT,Royaume-Uni,"Chartist Tower, Upper Dock Street",NP201DW,https://all.accor.com/hotel/B3G0/index.fr.shtml,catalog_api,united kingdom,MERCURE NEWPORT,NEWPORT,united-kingdom,Royaume-Uni,europe,missing
B2Z3,B2Z3,Novotel Cambridge North,NOV,NOVOTEL,CAMBRIDGE,Royaume-Uni,"2, Cambridge Square",CB4 0AE,https://all.accor.com/hotel/B2Z3/index.fr.shtml,catalog_api,united kingdom,NOVOTEL CAMBRIDGE NORTH,CAMBRIDGE,united-kingdom,Royaume-Uni,europe,missing
B6P4,B6P4,Mercure Oxford Hawkwell House Hotel,MER,MERCURE,OXFORD,Royaume-Uni,"Church Way, Iffley Village",OX4 4DZ,https://all.accor.com/hotel/B6P4/index.fr.shtml,catalog_api,united kingdom,MERCURE OXFORD HAWKWELL HOUSE HOTEL,OXFORD,united-kingdom,Royaume-Uni,europe,missing
B539,B539,Mercure Cardiff,MER,MERCURE,CARDIFF,Royaume-Uni,"Circle Way East, Llanedeyrn",CF239XF,https://all.accor.com/hotel/B539/index.fr.shtml,catalog_api,united kingdom,MERCURE CARDIFF,CARDIFF,united-kingdom,Royaume-Uni,europe,missing
