hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B1Z6,B1Z6,Ibis Styles Belém Batista Campos,IBS,IBIS STYLES,BELEM,Brésil,"Travessa Presidente Pernambuco, 116, Bairro Batista Campos",66015200,https://all.accor.com/hotel/B1Z6/index.fr.shtml,catalog_api,brazil,IBIS STYLES BELEM BATISTA CAMPOS,BELEM,brazil,Brésil,americas,missing
B9K8,B9K8,Ibis Styles Belem do Pará,IBS,IBIS STYLES,BELÉM,Brésil,"Avenida Gentil Bittencourt 85, Batista Campos",66105140,https://all.accor.com/hotel/B9K8/index.fr.shtml,catalog_api,brazil,IBIS STYLES BELEM DO PARA,BELEM,brazil,Brésil,americas,missing
A7P1,A7P1,Grand Mercure Belém do Pará,MEI,GRAND MERCURE,BELEM,Brésil,Av Nazare 375,66035115,https://all.accor.com/hotel/A7P1/index.fr.shtml,catalog_api,brazil,GRAND MERCURE BELEM DO PARA,BELEM,brazil,Brésil,americas,missing
B1Z9,B1Z9,Ibis Styles Belém Nazaré,IBS,IBIS STYLES,BELEM,Brésil,"Av Nossa Senhora De Nazare, 569, Bairro Nazare",66035135,https://all.accor.com/hotel/B1Z9/index.fr.shtml,catalog_api,brazil,IBIS STYLES BELEM NAZARE,BELEM,brazil,Brésil,americas,missing
B203,B203,Mercure Belem Boulevard,MER,MERCURE,BELEM,Brésil,"Trav Dom Romualdo De Seixas, 1560, Umarizal",66055200,https://all.accor.com/hotel/B203/index.fr.shtml,catalog_api,brazil,MERCURE BELEM BOULEVARD,BELEM,brazil,Brésil,americas,missing
B9K6,B9K6,Ibis Styles Belem Hangar,IBS,IBIS STYLES,BELEM,Brésil,"Avenida Duque de Caxias 1538, Marco",66093030,https://all.accor.com/hotel/B9K6/index.fr.shtml,catalog_api,brazil,IBIS STYLES BELEM HANGAR,BELEM,brazil,Brésil,americas,missing
A0H2,A0H2,ibis Erechim,IBH,IBIS,ERECHIM,Brésil,"Rua Carlos Miranda, 71",99709-292,https://all.accor.com/hotel/A0H2/index.fr.shtml,catalog_api,brazil,IBIS ERECHIM,ERECHIM,brazil,Brésil,americas,missing
3221,3221,ibis Manaus Distrito Industrial,IBH,IBIS,MANAUS,Brésil,"Avenida Mandii  4, Distrito Industrial",69075140,https://all.accor.com/hotel/3221/index.fr.shtml,catalog_api,brazil,IBIS MANAUS DISTRITO INDUSTRIAL,MANAUS,brazil,Brésil,americas,missing
C1D3,C1D3,ibis Styles Manaus,IBS,IBIS STYLES,MANAUS,Brésil,"R. Monsenhor Coutinho 560, Centro",69010110,https://all.accor.com/hotel/C1D3/index.fr.shtml,catalog_api,brazil,IBIS STYLES MANAUS,MANAUS,brazil,Brésil,americas,missing
B5A2,B5A2,ibis Tubarão,IBH,IBIS,TUBARÃO,Brésil,"Rua Paraguai 145, Vila Moema",88705350,https://all.accor.com/hotel/B5A2/index.fr.shtml,catalog_api,brazil,IBIS TUBARAO,TUBARAO,brazil,Brésil,americas,missing
A8F7,A8F7,Novotel Criciuma,NOV,NOVOTEL,CRICIUMA,Brésil,"Av. Jorge Elias de Lucques, 599, Notre-Dame de La Salette",88813390,https://all.accor.com/hotel/A8F7/index.fr.shtml,catalog_api,brazil,NOVOTEL CRICIUMA,CRICIUMA,brazil,Brésil,americas,missing
B8W9,B8W9,Ibis Serra Talhada,IBH,IBIS,SERRA TALHADA,Brésil,"AV DUQUE DE GODOY SOUSA, 01 NOSSA SRA DA PENHA",56903525,https://all.accor.com/hotel/B8W9/index.fr.shtml,catalog_api,brazil,IBIS SERRA TALHADA,SERRA TALHADA,brazil,Brésil,americas,missing
A0G6,A0G6,ibis Igrejinha,IBH,IBIS,IGREJINHA,Brésil,"Av Pres Tancredo De A Neves, 5650",95650000,https://all.accor.com/hotel/A0G6/index.fr.shtml,catalog_api,brazil,IBIS IGREJINHA,IGREJINHA,brazil,Brésil,americas,missing
B9I8,B9I8,Ibis Arcoverde,IBH,IBIS,ARCOVERDE,Brésil,"Rua JC Monteiro do Amorim, SN",56511130,https://all.accor.com/hotel/B9I8/index.fr.shtml,catalog_api,brazil,IBIS ARCOVERDE,ARCOVERDE,brazil,Brésil,americas,missing
B609,B609,ibis Styles Porto Alegre Moinhos de Vento,IBS,IBIS STYLES,PORTO ALEGRE,Brésil,"Rua 24 de Outubro, 1513, Auxiliadora",90510003,https://all.accor.com/hotel/B609/index.fr.shtml,catalog_api,brazil,IBIS STYLES PORTO ALEGRE MOINHOS DE VENTO,PORTO ALEGRE,brazil,Brésil,americas,missing
B9Y0,B9Y0,Manhattan Porto Alegre by Mercure,MER,MERCURE,PORTO ALEGRE,Brésil,,90430060,https://all.accor.com/hotel/B9Y0/index.fr.shtml,catalog_api,brazil,MANHATTAN PORTO ALEGRE BY MERCURE,PORTO ALEGRE,brazil,Brésil,americas,missing
B760,B760,ibis Styles Garanhuns,IBS,IBIS STYLES,GARANHUNS,Brésil,"Rua Francisco Gueiros, SN, Heliópolis",55296930,https://all.accor.com/hotel/B760/index.fr.shtml,catalog_api,brazil,IBIS STYLES GARANHUNS,GARANHUNS,brazil,Brésil,americas,missing
B0H9,B0H9,Ibis Styles Maceió Pajuçara,IBS,IBIS STYLES,MACEIÓ,Brésil,Av Dr Antonio Gouveia 901,57030170,https://all.accor.com/hotel/B0H9/index.fr.shtml,catalog_api,brazil,IBIS STYLES MACEIO PAJUCARA,MACEIO,brazil,Brésil,americas,missing
B1F2,B1F2,ibis Caucaia Porto do Pecém,IBH,IBIS,CAUCAIA,Brésil,"Rodovia Estruturante, CE 085, KM 27, Cauipe",61637012,https://all.accor.com/hotel/B1F2/index.fr.shtml,catalog_api,brazil,IBIS CAUCAIA PORTO DO PECEM,CAUCAIA,brazil,Brésil,americas,missing
B669,B669,ibis CARUARU,IBH,IBIS,CARUARU,Brésil,"R. Dep. Souto Filho, 111, Maurício de Nassau",55012-310,https://all.accor.com/hotel/B669/index.fr.shtml,catalog_api,brazil,IBIS CARUARU,CARUARU,brazil,Brésil,americas,missing
C2Z2,C2Z2,ibis Styles Fortaleza Giga Mall,IBS,IBIS STYLES,FORTALEZA,Brésil,Rue José Hipólito,60871-170,https://all.accor.com/hotel/C2Z2/index.fr.shtml,catalog_api,brazil,IBIS STYLES FORTALEZA GIGA MALL,FORTALEZA,brazil,Brésil,americas,missing
B858,B858,Ibis Styles Maragogi,IBS,IBIS STYLES,MARAGOGI,Brésil,"Rodovia AL 101 Norte,  993",57955000,https://all.accor.com/hotel/B858/index.fr.shtml,catalog_api,brazil,IBIS STYLES MARAGOGI,MARAGOGI,brazil,Brésil,americas,missing
B6N3,B6N3,Ibis Pelotas,IBH,IBIS,PELOTAS,Brésil,"Avenida Dom Joaquim 1458, Tres Vendas",96020260,https://all.accor.com/hotel/B6N3/index.fr.shtml,catalog_api,brazil,IBIS PELOTAS,PELOTAS,brazil,Brésil,americas,missing
A0T0,A0T0,ibis budget Recife Jaboatão,IBB,IBIS BUDGET,JABOATÃO DOS GUARARAPES,Brésil,"Rua Coronel Francisco Galvão 159, Piedade",54400-140,https://all.accor.com/hotel/A0T0/index.fr.shtml,catalog_api,brazil,IBIS BUDGET RECIFE JABOATAO,JABOATAO DOS GUARARAPES,brazil,Brésil,americas,missing
B8N0,B8N0,Novotel de Recife Marina,NOV,NOVOTEL,RECIFE,Brésil,"Santa Rita Pier 46, Bairro São José, 50020455",50020455,https://all.accor.com/hotel/B8N0/index.fr.shtml,catalog_api,brazil,NOVOTEL DE RECIFE MARINA,RECIFE,brazil,Brésil,americas,missing
B306,B306,Ibis Styles Boa Vista,IBS,IBIS STYLES,BOA VISTA,Brésil,Av Joao De Alencar 2315,69311137,https://all.accor.com/hotel/B306/index.fr.shtml,catalog_api,brazil,IBIS STYLES BOA VISTA,BOA VISTA,brazil,Brésil,americas,missing
