hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B5M5,B5M5,TRIBE Phnom Penh Post Office Square,TRI,TRIBE,PHNOM PENH,Cambodge,"No 47 Corner ST 01 and ST 94, Village 9 Sangat Wat Phnom, Khan Daun Penh",12021,https://all.accor.com/hotel/B5M5/index.fr.shtml,catalog_api,cambodia,TRIBE PHNOM PENH POST OFFICE SQUARE,PHNOM PENH,cambodia,Cambodge,asia,missing
A5E0,A5E0,Raffles Hotel Le Royal Phnom Penh,RAF,RAFFLES,PHNOM PENH,Cambodge,"92 Rukhak Vithei Daun Penh, Sangkat Wat Phnom",120211,https://all.accor.com/hotel/A5E0/index.fr.shtml,catalog_api,cambodia,RAFFLES HOTEL LE ROYAL PHNOM PENH,PHNOM PENH,cambodia,Cambodge,asia,missing
B2E8,B2E8,Novotel Phnom Penh BKK 1,NOV,NOVOTEL,PHNOM PENH,Cambodge,"Street 51 corner street 294, Boeung Keng Kang 1",120102,https://all.accor.com/hotel/B2E8/index.fr.shtml,catalog_api,cambodia,NOVOTEL PHNOM PENH BKK 1,PHNOM PENH,cambodia,Cambodge,asia,missing
B9Q9,B9Q9,ibis budget Phnom Penh Riverside,IBB,IBIS BUDGET,PHNOM PENH,Cambodge,"No 11 Street 78, Sangkat Tonle Bassac, Khan Chamkar Mon",120101,https://all.accor.com/hotel/B9Q9/index.fr.shtml,catalog_api,cambodia,IBIS BUDGET PHNOM PENH RIVERSIDE,PHNOM PENH,cambodia,Cambodge,asia,missing
A5D9,A5D9,Raffles Grand Hotel d'Angkor Siem Reap,RAF,RAFFLES,SIEM REAP,Cambodge,"1 Vithei Charles de Gaulle, Khum Svay Dang Kum",17252,https://all.accor.com/hotel/A5D9/index.fr.shtml,catalog_api,cambodia,RAFFLES GRAND HOTEL D ANGKOR SIEM REAP,SIEM REAP,cambodia,Cambodge,asia,missing
A611,A611,Novotel Sihanoukville Holiday Resort,NOV,NOVOTEL,SIHANOUKVILLE,Cambodge,"2 Thnou Street, Village 1, Commune 3, Mittapheap District",180403,https://all.accor.com/hotel/A611/index.fr.shtml,catalog_api,cambodia,NOVOTEL SIHANOUKVILLE HOLIDAY RESORT,SIHANOUKVILLE,cambodia,Cambodge,asia,missing
