hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B1W5,B1W5,Angsana Velavaru,ANG,ANGSANA,MALE,Maldives,"Dhaalu Atoll, Velavaru Island",20177,https://all.accor.com/hotel/B1W5/index.fr.shtml,catalog_api,maldives,ANGSANA VELAVARU,MALE,maldives,Maldives,asia,missing
C4Z3,C4Z3,V Villas Maldives at Mirihi - MGallery Collection,MGA,MGALLERY,ATOLL DU SUD D'ARI,Maldives,"Mirihi Island, South Ari Atoll, PO Box 2034",00190,https://all.accor.com/hotel/C4Z3/index.fr.shtml,catalog_api,maldives,V VILLAS MALDIVES AT MIRIHI MGALLERY COLLECTION,ATOLL DU SUD D ARI,maldives,Maldives,asia,missing
B986,B986,SO/ Maldives,SO,SO/,MALE,Maldives,"Lagon de Emboodhoo, Atoll de Kaafu",20028,https://all.accor.com/hotel/B986/index.fr.shtml,catalog_api,maldives,SO MALDIVES,MALE,maldives,Maldives,asia,missing
B1W0,B1W0,Banyan Tree Vabbinfaru,BAN,BANYAN TREE,MALE,Maldives,"Vabbinfaru, Kaafu, Maldives",08110,https://all.accor.com/hotel/B1W0/index.fr.shtml,catalog_api,maldives,BANYAN TREE VABBINFARU,MALE,maldives,Maldives,asia,missing
B1W1,B1W1,Dhawa Ihuru,DHA,DHAWA,MALE,Maldives,Kaafu Atoll,08300,https://all.accor.com/hotel/B1W1/index.fr.shtml,catalog_api,maldives,DHAWA IHURU,MALE,maldives,Maldives,asia,missing
B4P5,B4P5,Kuredhivaru Resort & Spa Maldives,SAM,SAM,ATOLL DE NOONU,Maldives,"Île de Kuredhivaru,",20076,https://all.accor.com/hotel/B4P5/index.fr.shtml,catalog_api,maldives,KUREDHIVARU RESORT SPA MALDIVES,ATOLL DE NOONU,maldives,Maldives,asia,missing
