hotel_id,level,month,TYPE,GAMME,column,pct
novotel-paris-tour-eiffel,2,4,F&B,,d_pct_mois_m04_type_fandb,0.8407270279367216
novotel-paris-tour-eiffel,3,4,F&B,FOOD SALEE,d_pct_mois_m04_type_fandb_gamme_food_salee,0.3865321482904956
novotel-paris-tour-eiffel,3,4,F&B,FOOD SUCREE,d_pct_mois_m04_type_fandb_gamme_food_sucree,0.18658819761390025
novotel-paris-tour-eiffel,3,4,F&B,SANS ALCOOL,d_pct_mois_m04_type_fandb_gamme_sans_alcool,0.42687965409560413
novotel-paris-tour-eiffel,2,4,NON-F&B,,d_pct_mois_m04_type_non_fandb,0.15738808481992594
novotel-paris-tour-eiffel,3,4,NON-F&B,COSMETIQUE,d_pct_mois_m04_type_non_fandb_gamme_cosmetique,0.006843455945252352
novotel-paris-tour-eiffel,3,4,NON-F&B,SOS,d_pct_mois_m04_type_non_fandb_gamme_sos,0.9931565440547476
novotel-paris-tour-eiffel,2,5,F&B,,d_pct_mois_m05_type_fandb,0.9017135652472921
novotel-paris-tour-eiffel,3,5,F&B,FOOD SALEE,d_pct_mois_m05_type_fandb_gamme_food_salee,0.37005847209863985
novotel-paris-tour-eiffel,3,5,F&B,FOOD SUCREE,d_pct_mois_m05_type_fandb_gamme_food_sucree,0.16141000381339773
novotel-paris-tour-eiffel,3,5,F&B,SANS ALCOOL,d_pct_mois_m05_type_fandb_gamme_sans_alcool,0.46853152408796234
novotel-paris-tour-eiffel,2,5,NON-F&B,,d_pct_mois_m05_type_non_fandb,0.09828643475270789
novotel-paris-tour-eiffel,3,5,NON-F&B,COSMETIQUE,d_pct_mois_m05_type_non_fandb_gamme_cosmetique,0.03498542274052478
novotel-paris-tour-eiffel,3,5,NON-F&B,SOS,d_pct_mois_m05_type_non_fandb_gamme_sos,0.9650145772594753
novotel-paris-tour-eiffel,2,6,F&B,,d_pct_mois_m06_type_fandb,0.8086910288909777
novotel-paris-tour-eiffel,3,6,F&B,FOOD SALEE,d_pct_mois_m06_type_fandb_gamme_food_salee,0.2956079692874837
novotel-paris-tour-eiffel,3,6,F&B,FOOD SUCREE,d_pct_mois_m06_type_fandb_gamme_food_sucree,0.14234476443171276
novotel-paris-tour-eiffel,3,6,F&B,SANS ALCOOL,d_pct_mois_m06_type_fandb_gamme_sans_alcool,0.5620472662808035
novotel-paris-tour-eiffel,2,6,NON-F&B,,d_pct_mois_m06_type_non_fandb,0.19130897110902237
novotel-paris-tour-eiffel,3,6,NON-F&B,COSMETIQUE,d_pct_mois_m06_type_non_fandb_gamme_cosmetique,0.011910669975186104
novotel-paris-tour-eiffel,3,6,NON-F&B,SOS,d_pct_mois_m06_type_non_fandb_gamme_sos,0.9880893300248139
novotel-paris-tour-eiffel,2,7,F&B,,d_pct_mois_m07_type_fandb,0.837583819573433
novotel-paris-tour-eiffel,3,7,F&B,FOOD SALEE,d_pct_mois_m07_type_fandb_gamme_food_salee,0.3087527265804853
novotel-paris-tour-eiffel,3,7,F&B,FOOD SUCREE,d_pct_mois_m07_type_fandb_gamme_food_sucree,0.14576443525879174
novotel-paris-tour-eiffel,3,7,F&B,SANS ALCOOL,d_pct_mois_m07_type_fandb_gamme_sans_alcool,0.5454828381607231
novotel-paris-tour-eiffel,2,7,NON-F&B,,d_pct_mois_m07_type_non_fandb,0.162416180426567
novotel-paris-tour-eiffel,3,7,NON-F&B,COSMETIQUE,d_pct_mois_m07_type_non_fandb_gamme_cosmetique,0.022492970946579195
novotel-paris-tour-eiffel,3,7,NON-F&B,SOS,d_pct_mois_m07_type_non_fandb_gamme_sos,0.9688378631677601
novotel-paris-tour-eiffel,3,7,NON-F&B,SOUVENIRS,d_pct_mois_m07_type_non_fandb_gamme_souvenirs,0.008669165885660732
novotel-paris-tour-eiffel,2,8,F&B,,d_pct_mois_m08_type_fandb,0.7961789861038765
novotel-paris-tour-eiffel,3,8,F&B,FOOD SALEE,d_pct_mois_m08_type_fandb_gamme_food_salee,0.3265376471167577
novotel-paris-tour-eiffel,3,8,F&B,FOOD SUCREE,d_pct_mois_m08_type_fandb_gamme_food_sucree,0.15416218193585604
novotel-paris-tour-eiffel,3,8,F&B,SANS ALCOOL,d_pct_mois_m08_type_fandb_gamme_sans_alcool,0.5193001709473861
novotel-paris-tour-eiffel,2,8,NON-F&B,,d_pct_mois_m08_type_non_fandb,0.20382101389612353
novotel-paris-tour-eiffel,3,8,NON-F&B,COSMETIQUE,d_pct_mois_m08_type_non_fandb_gamme_cosmetique,0.01538884308876065
novotel-paris-tour-eiffel,3,8,NON-F&B,SOS,d_pct_mois_m08_type_non_fandb_gamme_sos,0.9846111569112393
novotel-paris-tour-eiffel,2,9,F&B,,d_pct_mois_m09_type_fandb,0.7532854591935049
novotel-paris-tour-eiffel,3,9,F&B,FOOD SALEE,d_pct_mois_m09_type_fandb_gamme_food_salee,0.3196306149595825
novotel-paris-tour-eiffel,3,9,F&B,FOOD SUCREE,d_pct_mois_m09_type_fandb_gamme_food_sucree,0.1591203656332071
novotel-paris-tour-eiffel,3,9,F&B,SANS ALCOOL,d_pct_mois_m09_type_fandb_gamme_sans_alcool,0.5212490194072104
novotel-paris-tour-eiffel,2,9,NON-F&B,,d_pct_mois_m09_type_non_fandb,0.24671454080649513
novotel-paris-tour-eiffel,3,9,NON-F&B,COSMETIQUE,d_pct_mois_m09_type_non_fandb_gamme_cosmetique,0.010413954699297057
novotel-paris-tour-eiffel,3,9,NON-F&B,SOS,d_pct_mois_m09_type_non_fandb_gamme_sos,0.9895860453007029
novotel-paris-tour-eiffel,2,10,F&B,,d_pct_mois_m10_type_fandb,0.7408772907936622
novotel-paris-tour-eiffel,3,10,F&B,FOOD SALEE,d_pct_mois_m10_type_fandb_gamme_food_salee,0.29517659910183275
novotel-paris-tour-eiffel,3,10,F&B,FOOD SUCREE,d_pct_mois_m10_type_fandb_gamme_food_sucree,0.19360116518995024
novotel-paris-tour-eiffel,3,10,F&B,SANS ALCOOL,d_pct_mois_m10_type_fandb_gamme_sans_alcool,0.511222235708217
novotel-paris-tour-eiffel,2,10,NON-F&B,,d_pct_mois_m10_type_non_fandb,0.2591227092063378
novotel-paris-tour-eiffel,3,10,NON-F&B,COSMETIQUE,d_pct_mois_m10_type_non_fandb_gamme_cosmetique,0.01110494169905608
novotel-paris-tour-eiffel,3,10,NON-F&B,SOS,d_pct_mois_m10_type_non_fandb_gamme_sos,0.9888950583009439
novotel-paris-tour-eiffel,2,11,F&B,,d_pct_mois_m11_type_fandb,0.7348042233642003
novotel-paris-tour-eiffel,3,11,F&B,FOOD SALEE,d_pct_mois_m11_type_fandb_gamme_food_salee,0.33004269095510325
novotel-paris-tour-eiffel,3,11,F&B,FOOD SUCREE,d_pct_mois_m11_type_fandb_gamme_food_sucree,0.18214047547122492
novotel-paris-tour-eiffel,3,11,F&B,SANS ALCOOL,d_pct_mois_m11_type_fandb_gamme_sans_alcool,0.48781683357367184
novotel-paris-tour-eiffel,2,11,NON-F&B,,d_pct_mois_m11_type_non_fandb,0.2638555579288595
novotel-paris-tour-eiffel,3,11,NON-F&B,COSMETIQUE,d_pct_mois_m11_type_non_fandb_gamme_cosmetique,0.005079365079365079
novotel-paris-tour-eiffel,3,11,NON-F&B,SOS,d_pct_mois_m11_type_non_fandb_gamme_sos,0.9949206349206349
novotel-paris-tour-eiffel,2,12,F&B,,d_pct_mois_m12_type_fandb,0.7911517030457917
novotel-paris-tour-eiffel,3,12,F&B,FOOD SALEE,d_pct_mois_m12_type_fandb_gamme_food_salee,0.3267448633764033
novotel-paris-tour-eiffel,3,12,F&B,FOOD SUCREE,d_pct_mois_m12_type_fandb_gamme_food_sucree,0.18488314622608204
novotel-paris-tour-eiffel,3,12,F&B,SANS ALCOOL,d_pct_mois_m12_type_fandb_gamme_sans_alcool,0.48837199039751455
novotel-paris-tour-eiffel,2,12,NON-F&B,,d_pct_mois_m12_type_non_fandb,0.2021450416858687
novotel-paris-tour-eiffel,3,12,NON-F&B,COSMETIQUE,d_pct_mois_m12_type_non_fandb_gamme_cosmetique,0.02072538860103627
novotel-paris-tour-eiffel,3,12,NON-F&B,SOS,d_pct_mois_m12_type_non_fandb_gamme_sos,0.9792746113989638
novotel-porte-italie,1,1,,,d_pct_mois_m01,0.025883536039323852
novotel-porte-italie,1,2,,,d_pct_mois_m02,0.042854667189117984
novotel-porte-italie,1,3,,,d_pct_mois_m03,0.08444589000692333
novotel-porte-italie,1,4,,,d_pct_mois_m04,0.04982068480392283
novotel-porte-italie,1,5,,,d_pct_mois_m05,0.1509474552266901
novotel-porte-italie,1,6,,,d_pct_mois_m06,0.095475417897031
novotel-porte-italie,1,7,,,d_pct_mois_m07,0.12975915164832538
novotel-porte-italie,1,8,,,d_pct_mois_m08,0.08685326374145147
novotel-porte-italie,1,9,,,d_pct_mois_m09,0.03707526286899191
novotel-porte-italie,1,10,,,d_pct_mois_m10,0.11175506935712025
novotel-porte-italie,1,11,,,d_pct_mois_m11,0.08839927573905093
novotel-porte-italie,1,12,,,d_pct_mois_m12,0.09673032548205097
novotel-porte-italie,2,1,F&B,,d_pct_mois_m01_type_fandb,0.5646437994722955
novotel-porte-italie,3,1,F&B,FOOD SALEE,d_pct_mois_m01_type_fandb_gamme_food_salee,0.27920560747663553
novotel-porte-italie,3,1,F&B,FOOD SUCREE,d_pct_mois_m01_type_fandb_gamme_food_sucree,0.4170560747663552
novotel-porte-italie,3,1,F&B,SANS ALCOOL,d_pct_mois_m01_type_fandb_gamme_sans_alcool,0.3037383177570094
novotel-porte-italie,2,2,F&B,,d_pct_mois_m02_type_fandb,0.7370517928286853
novotel-porte-italie,3,2,F&B,FOOD SALEE,d_pct_mois_m02_type_fandb_gamme_food_salee,0.42324324324324325
novotel-porte-italie,3,2,F&B,FOOD SUCREE,d_pct_mois_m02_type_fandb_gamme_food_sucree,0.22540540540540543
novotel-porte-italie,3,2,F&B,SANS ALCOOL,d_pct_mois_m02_type_fandb_gamme_sans_alcool,0.35135135135135137
novotel-porte-italie,2,3,F&B,,d_pct_mois_m03_type_fandb,0.9848362312980186
novotel-porte-italie,3,3,F&B,FOOD SALEE,d_pct_mois_m03_type_fandb_gamme_food_salee,0.2668856497639088
novotel-porte-italie,3,3,F&B,FOOD SUCREE,d_pct_mois_m03_type_fandb_gamme_food_sucree,0.3933483884212687
novotel-porte-italie,3,3,F&B,SANS ALCOOL,d_pct_mois_m03_type_fandb_gamme_sans_alcool,0.3397659618148224
novotel-porte-italie,2,4,F&B,,d_pct_mois_m04_type_fandb,1.0
novotel-porte-italie,3,4,F&B,FOOD SALEE,d_pct_mois_m04_type_fandb_gamme_food_salee,0.27621658670322136
novotel-porte-italie,3,4,F&B,FOOD SUCREE,d_pct_mois_m04_type_fandb_gamme_food_sucree,0.2697052775873886
novotel-porte-italie,3,4,F&B,SANS ALCOOL,d_pct_mois_m04_type_fandb_gamme_sans_alcool,0.45407813570939
novotel-porte-italie,2,5,F&B,,d_pct_mois_m05_type_fandb,0.9270444519850696
novotel-porte-italie,3,5,F&B,FOOD SALEE,d_pct_mois_m05_type_fandb_gamme_food_salee,0.08906783796974134
novotel-porte-italie,3,5,F&B,FOOD SUCREE,d_pct_mois_m05_type_fandb_gamme_food_sucree,0.35456320156173743
novotel-porte-italie,3,5,F&B,SANS ALCOOL,d_pct_mois_m05_type_fandb_gamme_sans_alcool,0.5563689604685212
novotel-porte-italie,2,6,F&B,,d_pct_mois_m06_type_fandb,0.9785407725321889
novotel-porte-italie,3,6,F&B,FOOD SALEE,d_pct_mois_m06_type_fandb_gamme_food_salee,0.20869883040935672
novotel-porte-italie,3,6,F&B,FOOD SUCREE,d_pct_mois_m06_type_fandb_gamme_food_sucree,0.24214181286549705
novotel-porte-italie,3,6,F&B,SANS ALCOOL,d_pct_mois_m06_type_fandb_gamme_sans_alcool,0.5491593567251462
novotel-porte-italie,2,7,F&B,,d_pct_mois_m07_type_fandb,1.0
novotel-porte-italie,3,7,F&B,FOOD SALEE,d_pct_mois_m07_type_fandb_gamme_food_salee,0.19223684210526315
novotel-porte-italie,3,7,F&B,FOOD SUCREE,d_pct_mois_m07_type_fandb_gamme_food_sucree,0.24000000000000002
novotel-porte-italie,3,7,F&B,SANS ALCOOL,d_pct_mois_m07_type_fandb_gamme_sans_alcool,0.5677631578947369
novotel-porte-italie,2,8,F&B,,d_pct_mois_m08_type_fandb,1.0
novotel-porte-italie,3,8,F&B,FOOD SALEE,d_pct_mois_m08_type_fandb_gamme_food_salee,0.20365637900530764
novotel-porte-italie,3,8,F&B,FOOD SUCREE,d_pct_mois_m08_type_fandb_gamme_food_sucree,0.18301552978179672
novotel-porte-italie,3,8,F&B,SANS ALCOOL,d_pct_mois_m08_type_fandb_gamme_sans_alcool,0.6133280912128957
novotel-porte-italie,2,9,F&B,,d_pct_mois_m09_type_fandb,1.0
novotel-porte-italie,3,9,F&B,FOOD SALEE,d_pct_mois_m09_type_fandb_gamme_food_salee,0.16486299792769976
novotel-porte-italie,3,9,F&B,FOOD SUCREE,d_pct_mois_m09_type_fandb_gamme_food_sucree,0.38038222426893853
novotel-porte-italie,3,9,F&B,SANS ALCOOL,d_pct_mois_m09_type_fandb_gamme_sans_alcool,0.45475477780336176
novotel-porte-italie,2,10,F&B,,d_pct_mois_m10_type_fandb,0.8725842181651516
novotel-porte-italie,3,10,F&B,FOOD SALEE,d_pct_mois_m10_type_fandb_gamme_food_salee,0.16930753742449442
novotel-porte-italie,3,10,F&B,FOOD SUCREE,d_pct_mois_m10_type_fandb_gamme_food_sucree,0.3063118270156701
novotel-porte-italie,3,10,F&B,SANS ALCOOL,d_pct_mois_m10_type_fandb_gamme_sans_alcool,0.5243806355598354
novotel-porte-italie,2,11,F&B,,d_pct_mois_m11_type_fandb,0.915597145367983
novotel-porte-italie,3,11,F&B,FOOD SALEE,d_pct_mois_m11_type_fandb_gamme_food_salee,0.1969708156226598
novotel-porte-italie,3,11,F&B,FOOD SUCREE,d_pct_mois_m11_type_fandb_gamme_food_sucree,0.3352564575840356
novotel-porte-italie,3,11,F&B,SANS ALCOOL,d_pct_mois_m11_type_fandb_gamme_sans_alcool,0.46777272679330456
novotel-porte-italie,2,11,NON-F&B,,d_pct_mois_m11_type_non_fandb,0.001351990806462516
novotel-porte-italie,3,11,NON-F&B,SOS,d_pct_mois_m11_type_non_fandb_gamme_sos,1.0
novotel-porte-italie,2,12,F&B,,d_pct_mois_m12_type_fandb,0.9413996999382227
novotel-porte-italie,3,12,F&B,FOOD SALEE,d_pct_mois_m12_type_fandb_gamme_food_salee,0.24786725414830785
novotel-porte-italie,3,12,F&B,FOOD SUCREE,d_pct_mois_m12_type_fandb_gamme_food_sucree,0.3208962219930627
novotel-porte-italie,3,12,F&B,SANS ALCOOL,d_pct_mois_m12_type_fandb_gamme_sans_alcool,0.4312365238586294
novotel-porte-italie,2,12,NON-F&B,,d_pct_mois_m12_type_non_fandb,0.0012355484952784397
novotel-porte-italie,3,12,NON-F&B,SOS,d_pct_mois_m12_type_non_fandb_gamme_sos,1.0
