hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B2U4,B2U4,Mercure Bandung Nexa Supratman,MER,MERCURE,BANDUNG,Indonésie,JL. Supratman No. 66,40122,https://all.accor.com/hotel/B2U4/index.fr.shtml,catalog_api,indonesia,MERCURE BANDUNG NEXA SUPRATMAN,BANDUNG,indonesia,Indonésie,asia,missing
C278,C278,Mercure Garut City Center,MER,MERCURE,GARUT,Indonésie,"Jalan Guntur No. 02, Pakuwon, Kecamatan Garut Kota",44118,https://all.accor.com/hotel/C278/index.fr.shtml,catalog_api,indonesia,MERCURE GARUT CITY CENTER,GARUT,indonesia,Indonésie,asia,missing
A3N3,A3N3,ibis Styles Bekasi Jatibening,IBS,IBIS STYLES,BEKASI,Indonésie,"Jalan Raya Caman No.21, Jatibening, Pondok Gede, Bekasi, Jawa Barat",17412,https://all.accor.com/hotel/A3N3/index.fr.shtml,catalog_api,indonesia,IBIS STYLES BEKASI JATIBENING,BEKASI,indonesia,Indonésie,asia,missing
C252,C252,Novotel Jakarta Pulo Mas,NOV,NOVOTEL,JAKARTA,Indonésie,"Jalan Pulomas Selatan No 31, Kayu Putih, Kecamatan Pulo Gadung",13210,https://all.accor.com/hotel/C252/index.fr.shtml,catalog_api,indonesia,NOVOTEL JAKARTA PULO MAS,JAKARTA,indonesia,Indonésie,asia,missing
A610,A610,Mercure Jakarta Batavia,MER,MERCURE,JAKARTA,Indonésie,"Jalan Kali Besar Barat No 44 46, Roa Malaka, Tambora Kota Jakarta Barat",11230,https://all.accor.com/hotel/A610/index.fr.shtml,catalog_api,indonesia,MERCURE JAKARTA BATAVIA,JAKARTA,indonesia,Indonésie,asia,missing
C0Q3,C0Q3,Hôtel Mövenpick Centre-ville de Jakarta,MOV,MÖVENPICK,JAKARTA,Indonésie,"JALAN PECENONGAN No 7-17, KEBON KELAPA",10120,https://all.accor.com/hotel/C0Q3/index.fr.shtml,catalog_api,indonesia,HOTEL MOVENPICK CENTRE VILLE DE JAKARTA,JAKARTA,indonesia,Indonésie,asia,missing
A1K6,A1K6,Mercure Jakarta Cikini,MER,MERCURE,JAKARTA,Indonésie,"Jalan Cikini Raya No 66, Menteng - Jakarta Pusat",10330,https://all.accor.com/hotel/A1K6/index.fr.shtml,catalog_api,indonesia,MERCURE JAKARTA CIKINI,JAKARTA,indonesia,Indonésie,asia,missing
B590,B590,Swissotel Jakarta PIK Avenue,SWI,SWISSÔTEL,JAKARTA,Indonésie,"Jalan Pantai Indah Kapuk, Kamal Muara Penjaringan, North Jakarta",14470,https://all.accor.com/hotel/B590/index.fr.shtml,catalog_api,indonesia,SWISSOTEL JAKARTA PIK AVENUE,JAKARTA,indonesia,Indonésie,asia,missing
A5Y7,A5Y7,Raffles Jakarta,RAF,RAFFLES,JAKARTA,Indonésie,"Ciputra World 1, Jl Prof Dr Satrio Kav 3 5",12940,https://all.accor.com/hotel/A5Y7/index.fr.shtml,catalog_api,indonesia,RAFFLES JAKARTA,JAKARTA,indonesia,Indonésie,asia,missing
B764,B764,Swissôtel Living Jakarta Mega Kuningan,SWL,SWL,DJAKARTA SUD,Indonésie,"Jl Guru Mughni Kav 10-3 No 5, Kuningan Timur, Setiabudi",12930,https://all.accor.com/hotel/B764/index.fr.shtml,catalog_api,indonesia,SWISSOTEL LIVING JAKARTA MEGA KUNINGAN,DJAKARTA SUD,indonesia,Indonésie,asia,missing
