hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B4P1,B4P1,Mövenpick Resort & Spa Boracay,MOV,MÖVENPICK,BORACAY MALAY AKLAN,Philippines,Punta Bunga Cove Barangay Yapak,5608,https://all.accor.com/hotel/B4P1/index.fr.shtml,catalog_api,philippines,MOVENPICK RESORT SPA BORACAY,BORACAY MALAY AKLAN,philippines,Philippines,asia,missing
A5E3,A5E3,Raffles Makati,RAF,RAFFLES,MAKATI,Philippines,"1 Raffles Drive, Makati Avenue",1224,https://all.accor.com/hotel/A5E3/index.fr.shtml,catalog_api,philippines,RAFFLES MAKATI,MAKATI,philippines,Philippines,asia,missing
A5G3,A5G3,Fairmont Makati,FAI,FAIRMONT,MAKATI,Philippines,"1 Raffles Drive, Makati Avenue",1224,https://all.accor.com/hotel/A5G3/index.fr.shtml,catalog_api,philippines,FAIRMONT MAKATI,MAKATI,philippines,Philippines,asia,missing
B133,B133,ibis Styles Manila Araneta City,IBS,IBIS STYLES,QUEZON,Philippines,"General Roxas Avenue, Araneta City, Quezon City",0810,https://all.accor.com/hotel/B133/index.fr.shtml,catalog_api,philippines,IBIS STYLES MANILA ARANETA CITY,QUEZON,philippines,Philippines,asia,missing
C2H4,C2H4,Ibis Styles Subic,IBS,IBIS STYLES,OLONGAPO,Philippines,"Rizal Hwy cor Sta Rita Road, Subic Bay Freeport Zone",2222,https://all.accor.com/hotel/C2H4/index.fr.shtml,catalog_api,philippines,IBIS STYLES SUBIC,OLONGAPO,philippines,Philippines,asia,missing
B6N4,B6N4,Swissôtel Clark Philippines,SWI,SWISSÔTEL,"CLARK FREEPORT ZONE, ANGELES",Philippines,"LOT2A, LOT2B, LOT2E1 MANUEL A., ROXAS HIGHWAY, COIN, HIGHWAY",2023,https://all.accor.com/hotel/B6N4/index.fr.shtml,catalog_api,philippines,SWISSOTEL CLARK PHILIPPINES,CLARK FREEPORT ZONE ANGELES,philippines,Philippines,asia,missing
C586,C586,Mercure Mactan Cebu,MER,MERCURE,LAPU LAPU CITY,Philippines,"Newtown Boulevard, The Mactan Newtown",6015,https://all.accor.com/hotel/C586/index.fr.shtml,catalog_api,philippines,MERCURE MACTAN CEBU,LAPU LAPU CITY,philippines,Philippines,asia,missing
B4N9,B4N9,Mövenpick Cebu,MOV,MÖVENPICK,CEBU,Philippines,"Punta Engaño, Mactan Island",6015,https://all.accor.com/hotel/B4N9/index.fr.shtml,catalog_api,philippines,MOVENPICK CEBU,CEBU,philippines,Philippines,asia,missing
C0Q8,C0Q8,South Palms Resort and Spa Panglao - MGallery Collection,MGA,MGALLERY,PANGLAO,Philippines,"Barangay Tawala, Île de Panglao, Province de Bohol",6340,https://all.accor.com/hotel/C0Q8/index.fr.shtml,catalog_api,philippines,SOUTH PALMS RESORT AND SPA PANGLAO MGALLERY COLLECTION,PANGLAO,philippines,Philippines,asia,missing
