hotel_id,d_recap_0_page_de_connexion_id_code_h,d_recap_0_page_de_connexion_id_code_h_r4,d_recap_0_page_de_connexion_id_nom_de_l_hotel,d_recap_0_page_de_connexion_id_nom_de_l_hotel_r5,d_recap_0_page_de_connexion_localisation_geo_adresse_postale_1,d_recap_0_page_de_connexion_localisation_geo_adresse_postale_1_r6,d_recap_0_page_de_connexion_localisation_geo_adresse_postale_2_r7,d_recap_0_page_de_connexion_localisation_geo_code_postal,d_recap_0_page_de_connexion_localisation_geo_code_postal_r9,d_recap_0_page_de_connexion_localisation_geo_latitude,d_recap_0_page_de_connexion_localisation_geo_latitude_r12,d_recap_0_page_de_connexion_localisation_geo_longitude,d_recap_0_page_de_connexion_localisation_geo_longitude_r11,d_recap_0_page_de_connexion_localisation_geo_ville,d_recap_0_page_de_connexion_localisation_geo_ville_r10,d_recap_1_informations_generales_donnees_admin_contrat_signe_annee_r15,d_recap_1_informations_generales_donnees_admin_contrat_type,d_recap_1_informations_generales_donnees_admin_contrat_type_r16,d_recap_1_informations_generales_donnees_admin_derniere_reno_hotel_r19,d_recap_1_informations_generales_donnees_admin_derniere_reno_lobby_r20,d_recap_1_informations_generales_donnees_admin_dom_dof,d_recap_1_informations_generales_donnees_admin_dom_dof_r18,d_recap_1_informations_generales_donnees_admin_marque,d_recap_1_informations_generales_donnees_admin_marque_r13,d_recap_1_informations_generales_donnees_admin_nb_de_chambres,d_recap_1_informations_generales_donnees_admin_nb_de_chambres_r14,d_recap_1_informations_generales_donnees_admin_pms,d_recap_1_informations_generales_donnees_admin_pms_r21,d_recap_1_informations_generales_donnees_admin_proprietaire,d_recap_1_informations_generales_donnees_admin_proprietaire_r17,d_recap_1_informations_generales_donnees_chiffrees_to_annuel_r25,d_recap_1_informations_generales_donnees_chiffrees_to_le_plus_bas_mois_r26,d_recap_1_informations_generales_donnees_chiffrees_to_le_plus_bas_taux_r27,d_recap_1_informations_generales_donnees_chiffrees_to_le_plus_haut_mois_r28,d_recap_1_informations_generales_donnees_chiffrees_to_le_plus_haut_taux_r29,d_recap_2_services_equipements_dispo_dans_le_lobby_assises,d_recap_2_services_equipements_dispo_dans_le_lobby_assises_r57,d_recap_2_services_equipements_dispo_dans_le_lobby_bouilloire_r56,d_recap_2_services_equipements_dispo_dans_le_lobby_fontaine_eau,d_recap_2_services_equipements_dispo_dans_le_lobby_fontaine_eau_r54,d_recap_2_services_equipements_dispo_dans_le_lobby_machine_caf,d_recap_2_services_equipements_dispo_dans_le_lobby_machine_caf_r55,d_recap_2_services_equipements_dispo_dans_le_lobby_micro_ondes,d_recap_2_services_equipements_dispo_dans_le_lobby_micro_ondes_r53,d_recap_2_services_equipements_dispo_dans_le_lobby_vitrine_r_frig_r_e,d_recap_2_services_equipements_dispo_dans_le_lobby_vitrine_r_frig_r_e_r52,d_recap_2_services_equipements_f_b_bar,d_recap_2_services_equipements_f_b_bar_r38,d_recap_2_services_equipements_f_b_horaires_d_ouverture_r39,d_recap_2_services_equipements_f_b_horaires_d_ouverture_r43,d_recap_2_services_equipements_f_b_jours_d_ouverture_r40,d_recap_2_services_equipements_f_b_jours_d_ouverture_r44,d_recap_2_services_equipements_f_b_minibar_r47,d_recap_2_services_equipements_f_b_mois_d_ouverture_r41,d_recap_2_services_equipements_f_b_mois_d_ouverture_r45,d_recap_2_services_equipements_f_b_restaurant,d_recap_2_services_equipements_f_b_restaurant_r42,d_recap_2_services_equipements_f_b_room_service_r46,d_recap_2_services_equipements_non_f_b_piscine,d_recap_2_services_equipements_non_f_b_piscine_r51,d_recap_2_services_equipements_non_f_b_salle_de_sport,d_recap_2_services_equipements_non_f_b_salle_de_sport_r49,d_recap_2_services_equipements_non_f_b_salles_de_reunion,d_recap_2_services_equipements_non_f_b_salles_de_reunion_r48,d_recap_2_services_equipements_non_f_b_spa,d_recap_2_services_equipements_non_f_b_spa_r50,d_recap_3_profil_de_vos_clients_affaires_affaires_pct_r65,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_f_b_boissons_alcoolis_es_r71,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_f_b_boissons_non_alcoolis_es,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_f_b_boissons_non_alcoolis_es_r70,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_f_b_epicerie_fine_r76,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_f_b_produits_sal_s_frais,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_f_b_produits_sal_s_frais_r73,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_f_b_produits_sal_s_secs,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_f_b_produits_sal_s_secs_r72,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_f_b_produits_sucr_s_frais,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_f_b_produits_sucr_s_frais_r75,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_f_b_produits_sucr_s_secs,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_f_b_produits_sucr_s_secs_r74,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_accessoires,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_accessoires_r82,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_articles_pour_enfants,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_articles_pour_enfants_r80,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_hygi_ne,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_hygi_ne_r78,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_pr_t_porter,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_pr_t_porter_r81,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_produits_cosm_tiques_r79,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_produits_sos,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_produits_sos_r77,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_souvenirs,d_recap_3_profil_de_vos_clients_besoins_de_vos_clients_non_f_b_souvenirs_r83,d_recap_3_profil_de_vos_clients_loisirs_loisirs_pct_r58,d_recap_3_profil_de_vos_clients_loisirs_top_1_amis,d_recap_3_profil_de_vos_clients_loisirs_top_1_amis_r62,d_recap_3_profil_de_vos_clients_loisirs_top_1_couples_r61,d_recap_3_profil_de_vos_clients_loisirs_top_1_familles_r63,d_recap_3_profil_de_vos_clients_national_vs_inter_international_pct_r69,d_recap_3_profil_de_vos_clients_national_vs_inter_national_pct_r68,d_recap_4_informations_corner_autre_emplacement_dispo_m_tres_carr_s_estimation_r121,d_recap_4_informations_corner_autre_emplacement_dispo_m_tres_lin_aires_estimation_r120,d_recap_4_informations_corner_autre_emplacement_dispo_xpct_de_mes_clients_passent_devant_r119,d_recap_4_informations_corner_corner_de_vente_actuel_m_tres_carr_s_estimation,d_recap_4_informations_corner_corner_de_vente_actuel_m_tres_carr_s_estimation_r114,d_recap_4_informations_corner_corner_de_vente_actuel_m_tres_lin_aires_estimation,d_recap_4_informations_corner_corner_de_vente_actuel_m_tres_lin_aires_estimation_r113,d_recap_4_informations_corner_corner_de_vente_actuel_votre_hotel_dispose_t_il_d_j_d_un_c,d_recap_4_informations_corner_corner_de_vente_actuel_votre_hotel_dispose_t_il_d_j_d_un_c_r84,d_recap_4_informations_corner_quipements_disponibles_alimentation_lectrique_r124,d_recap_4_informations_corner_quipements_disponibles_internet_filaire_prise_rj45_r123,d_recap_4_informations_corner_quipements_disponibles_vid_osurveillance_r125,d_recap_4_informations_corner_quipements_disponibles_wifi_r122,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_caisse_code_barres,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_caisse_code_barres_r95,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_distributeur_auto,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_distributeur_auto_r93,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_frigo_connect,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_frigo_connect_r94,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_hotel_staff_r97,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_liste_des_produits_f_b,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_liste_des_produits_f_b_r85,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_r_ception,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_r_ception_r91,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_snacking_comptoir,d_recap_4_informations_corner_votre_corner_actuel_offre_f_b_snacking_comptoir_r92,d_recap_4_informations_corner_votre_corner_actuel_offre_non_f_b_armoire_connect_e,d_recap_4_informations_corner_votre_corner_actuel_offre_non_f_b_armoire_connect_e_r107,d_recap_4_informations_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres,d_recap_4_informations_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres_r108,d_recap_4_informations_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto,d_recap_4_informations_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto_r106,d_recap_4_informations_corner_votre_corner_actuel_offre_non_f_b_hotel_staff_r110,d_recap_4_informations_corner_votre_corner_actuel_offre_non_f_b_liste_des_produits_non_f,d_recap_4_informations_corner_votre_corner_actuel_offre_non_f_b_liste_des_produits_non_f_r99,d_recap_4_informations_corner_votre_corner_actuel_offre_non_f_b_r_ception,d_recap_4_informations_corner_votre_corner_actuel_offre_non_f_b_r_ception_r105,d_recap_5_simulateur_de_revenus_ecran_de_contr_le_parametres_m_tres_lin_aires_dedies_a_v,d_recap_5_simulateur_de_revenus_ecran_de_contr_le_parametres_m_tres_lin_aires_dedies_a_v_r129,d_recap_5_simulateur_de_revenus_ecran_de_contr_le_parametres_moyen_de_guests_par_chambre_r127,d_recap_5_simulateur_de_revenus_ecran_de_contr_le_parametres_nb_de_chambres,d_recap_5_simulateur_de_revenus_ecran_de_contr_le_parametres_nb_de_chambres_r126,d_recap_5_simulateur_de_revenus_ecran_de_contr_le_parametres_to_annuel_moyen_r128
ibis-budget-nice,H2075,,IBIS BUDGET NICE CALIFORNIE,,58-60 AVENUE DE LA CALIFORNIE,,,06200,,43.689186,,7.240512,,NICE,,,FRANCHISE,,,,Marion BOROT,,IBIS BUDGET,,129.0,,FOLS,,FAMILLE FARINES,,,,,,,1,,,1,,1,,1,,1,,0.0,,,,,,,,,0.0,,,0.0,,0.0,,4.0,,0.0,,,,1,,,1,,1,,1,,1,,1,,1,,1,,1,,,1,,1,,,1,,,,,,,,,6.0,,3.0,,1,,,,,,0,,1,,0,,,1,,0,,0,,0,,0,,1,,,0,,0,,6.0,,,129.0,,
ibis-budget-strasbourg,,HB6A3,,IBIS BUDGET STRASBOURG REPUBLIQUE,,23A RUE OBERLIN,,,67000,,48.591522,,7.754599,,STRASBOURG,2020.0,,FRANCHISE,2025.0,2025.0,,Christophe RUQUEBOEUCHE,,IBIS BUDGET,,97.0,,OPERA,,MILLION - CHOREIN,0.7,JANVIER,0.6,DECEMBRE,0.8,,1,0,,1,,1,,0,,0,,0.0,16h - 00h,,MARDI AU SAMEDI,,1,TOUS,,,0.0,0,,0.0,,0.0,,0.0,,0.0,0.4,,,1,,,1,,1,,1,,1,,,,,,1,,,,,1,,,0.6,,1,,,0.4,0.6,3.0,3.0,100.0,,2.0,,2.0,,1,1,1,1,1,,0,,1,,0,1,,1,,1,,1,,0,,0,,1,1,,0,,1,,2.0,1.5,,97.0,0.7
ibis-styles-roissy-cdg,,H0815,,IBIS STYLES ROISSY CDG,,2 AVENUE HEINZ GLOOR,,,95700,,49.006733,,2.519843,,ROISSY,2015.0,,FRANCHISE,2015.0,2015.0,,Sophie CHOLLON,,IBIS STYLES,,309.0,,FOLS,,FERRE HOTELS,0.95,JANVIER,0.91,AOUT,0.98,,1,1,,1,,1,,1,,0,,1.0,07h-23h,18h-22h,TOUS,TOUS,0,TOUS,TOUS,,1.0,0,,0.0,,0.0,,1.0,,0.0,20.0,1,,1,,,1,,1,,1,,1,,,,,,1,,,,,1,,1,80.0,,,,1,30.0,70.0,,,,,,,,,1,,,,,,0,,1,,0,1,,1,,1,,1,,0,,0,,1,1,,1,,1,,5.0,1.4,,309.0,0.95
mercure-boulogne,,H6188,,MERCURE PARIS BOULOGNE,,37 PLACE RENÉ CLAIR,,,92100,,48.833827,,2.256274,,BOULOGNE-BILLANCOURT,,,FRANCHISE,,,,Hubert VANQUATHEM,,MERCURE,,191.0,,OPERA,,GROUPE COVIVIO,,,,,,,1,0,,1,,0,,0,,1,,1.0,,,,,,,,,2.0,,,1.0,,1.0,,13.0,,0.0,,1,,1,,,1,,1,,1,,1,,1,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,0,,0,,0,1,,1,,1,,0,,0,,0,,0,1,,0,,1,,6.0,,,191.0,
mercure-montmartre,,H0373,,MERCURE MONTMARTRE SACRE COEUR,,3  RUE CAULAINCOURT,,,75018,,48.885048,,2.329923,,PARIS,,,MANAGÉ,,,,Thibault FREMONT,,MERCURE,,305.0,,OPERA,,ACCORINVEST FRANCE,,,,,,,1,0,,0,,0,,0,,1,,0.0,,,,,,,,,1.0,,,0.0,,1.0,,1.0,,0.0,,1,,1,1,,1,,1,,1,,1,,1,,1,,1,,,1,,1,,1,,,,1,,,,,,,,,,,,1,,,,,,0,,0,,0,1,,1,,1,,0,,0,,0,,0,1,,0,,1,,6.0,,,305.0,
novotel-megeve,,HB5I0,,NOVOTEL MEGEVE MONT BLANC,,1306 ROUTE NATIONALE,LE DOMAINE DE MEZTIVA,,74120,,45.8591651916,,6.6190552711,,MEGEVE,,,FRANCHISE,,,,Bello DIALLO,,NOVOTEL,,572.0,,FOLS,,FAMILLE DELETTRE,,,,,,,1,0,,0,,0,,0,,0,,1.0,,,,,,,,,1.0,,,1.0,,2.0,,3.0,,0.0,,1,,1,1,,,,1,,,,1,,1,,1,,1,,1,1,,1,,1,,,,,1,,,,,,,,,,,0,,,,,,0,,0,,0,1,,0,,1,,0,,0,,0,,0,1,,1,,1,,8.0,,,572.0,
novotel-paris-tour-eiffel,,H3546,,NOVOTEL PARIS CENTRE TOUR EIFFEL,,61 QUAI DE GRENELLE,,,75015,,48.849778,,2.282836,,PARIS,1976.0,,MANAGÉ,,,,Philippe JAUSSELY,,NOVOTEL,,764.0,,OPERA,,ACCORINVEST FRANCE,,,,,,,1,0,,1,,1,,0,,0,,1.0,,,,,,,,,3.0,,,1.0,,1.0,,36.0,,0.0,,,,1,1,,1,,1,,1,,1,,1,,1,,1,,1,1,,1,,1,,,,,1,,,,,,,,,,,1,,,,,,0,,1,,0,,,1,,0,,0,,0,,0,,1,,,0,,0,,7.0,,,764.0,
