hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B0L6,B0L6,Tarcin Forest Resort & Spa Sarajevo - MGallery Collection,MGA,MGALLERY,SARAJEVO,Bosnie-Herzégovine,Vilovac B B,71240,https://all.accor.com/hotel/B0L6/index.fr.shtml,catalog_api,bosnia,TARCIN FOREST RESORT SPA SARAJEVO MGALLERY COLLECTION,SARAJEVO,bosnia,Bosnie-Herzégovine,europe,missing
B3G8,B3G8,ibis Styles Sarajevo,IBS,IBIS STYLES,SARAJEVO,Bosnie-Herzégovine,Dzemala Bijedica 169 A,71000,https://all.accor.com/hotel/B3G8/index.fr.shtml,catalog_api,bosnia,IBIS STYLES SARAJEVO,SARAJEVO,bosnia,Bosnie-Herzégovine,europe,missing
B1F7,B1F7,Mövenpick Hotel Sarajevo,MOV,MÖVENPICK,SARAJEVO,Bosnie-Herzégovine,Fra Filipa Lastrica,71000,https://all.accor.com/hotel/B1F7/index.fr.shtml,catalog_api,bosnia,MOVENPICK HOTEL SARAJEVO,SARAJEVO,bosnia,Bosnie-Herzégovine,europe,missing
B1B7,B1B7,Swissôtel Sarajevo,SWI,SWISSÔTEL,SARAJEVO,Bosnie-Herzégovine,VRBANJA 1,71000,https://all.accor.com/hotel/B1B7/index.fr.shtml,catalog_api,bosnia,SWISSOTEL SARAJEVO,SARAJEVO,bosnia,Bosnie-Herzégovine,europe,missing
