hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B5L5,B5L5,AKI Hotel Hong Kong - MGallery Collection,MGA,MGALLERY,HONG KONG,"Hong Kong, Chine",239 Jaffe Road,0,https://all.accor.com/hotel/B5L5/index.fr.shtml,catalog_api,hong kong,AKI HOTEL HONG KONG MGALLERY COLLECTION,HONG KONG,hong-kong,Hong Kong,asia,missing
B7J3,B7J3,Mondrian Hong Kong,MOD,MOD,HONG KONG,"Hong Kong, Chine","8A Hart Avenue, Tsim Sha Tsui",0,https://all.accor.com/hotel/B7J3/index.fr.shtml,catalog_api,hong kong,MONDRIAN HONG KONG,HONG KONG,hong-kong,Hong Kong,asia,missing
A4A4,A4A4,The Silveri Hotel Hong Kong - MGallery Collection,MGA,MGALLERY,HONG KONG,"Hong Kong, Chine","16 Tat Tung Road, Tung Chung",0,https://all.accor.com/hotel/A4A4/index.fr.shtml,catalog_api,hong kong,THE SILVERI HOTEL HONG KONG MGALLERY COLLECTION,HONG KONG,hong-kong,Hong Kong,asia,missing
