hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B9I7,B9I7,Mercure Tokyu Stay Osaka Namba,MER,MERCURE,OSAKA,Japon,"2 2 4 Nishishinsaibashi, Chuo ku",5420086,https://all.accor.com/hotel/B9I7/index.fr.shtml,catalog_api,japan,MERCURE TOKYU STAY OSAKA NAMBA,OSAKA,japan,Japon,asia,missing
A5C3,A5C3,Swissôtel Nankai Osaka,SWI,SWISSÔTEL,OSAKA,Japon,5 1 60 Namba Chuo ku,542 0076,https://all.accor.com/hotel/A5C3/index.fr.shtml,catalog_api,japan,SWISSOTEL NANKAI OSAKA,OSAKA,japan,Japon,asia,missing
C1Q2,C1Q2,Mercure Wakayama Kushimoto Resort & Spa,MER,MERCURE,WAKAYAMA,Japon,"1184-10 Sangodai, Kushimoto cho, Higashimuro gum",649-3510,https://all.accor.com/hotel/C1Q2/index.fr.shtml,catalog_api,japan,MERCURE WAKAYAMA KUSHIMOTO RESORT SPA,WAKAYAMA,japan,Japon,asia,missing
C1Q5,C1Q5,Grand Mercure Wakayama Minabe Resort & Spa,MEI,GRAND MERCURE,WAKAYAMA,Japon,"348 Omezudomari Oaza Yamauchi, Minabe cho, Hidaka gun",645-0012,https://all.accor.com/hotel/C1Q5/index.fr.shtml,catalog_api,japan,GRAND MERCURE WAKAYAMA MINABE RESORT SPA,WAKAYAMA,japan,Japon,asia,missing
C1R3,C1R3,Grand Mercure Awaji Island Resort & Spa,MEI,GRAND MERCURE,HYOGO,Japon,"317, Fukurahei, Minamiawaji City",656-0503,https://all.accor.com/hotel/C1R3/index.fr.shtml,catalog_api,japan,GRAND MERCURE AWAJI ISLAND RESORT SPA,HYOGO,japan,Japon,asia,missing
C1P7,C1P7,Mercure Tottori Daisen Resort & Spa,MER,MERCURE,TOTTORI,Japon,"1647-13 Maruyama, Houki cho, Saihaku gun",689-4108,https://all.accor.com/hotel/C1P7/index.fr.shtml,catalog_api,japan,MERCURE TOTTORI DAISEN RESORT SPA,TOTTORI,japan,Japon,asia,missing
C1N8,C1N8,Mercure Kochi Tosa Resort & Spa,MER,MERCURE,KOCHI,Japon,"2995 Ko, Nishibun, Geiseimura Akigun",781-5703,https://all.accor.com/hotel/C1N8/index.fr.shtml,catalog_api,japan,MERCURE KOCHI TOSA RESORT SPA,KOCHI,japan,Japon,asia,missing
C5E8,C5E8,Mercure Tokyu Stay Hiroshima (ouverture mai 2026),MER,MERCURE,HIROSHIMA,Japon,"8-19 Teppou-cho, Naka-ku Hiroshima-shi, 730-0017",730-0017,https://all.accor.com/hotel/C5E8/index.fr.shtml,catalog_api,japan,MERCURE TOKYU STAY HIROSHIMA OUVERTURE MAI 2026,HIROSHIMA,japan,Japon,asia,missing
C1N6,C1N6,Grand Mercure Beppu Bay Resort & Spa,MEI,GRAND MERCURE,OITA,Japon,"1825, Hiramichi Irie, Hiji Hayami gun",879-1508,https://all.accor.com/hotel/C1N6/index.fr.shtml,catalog_api,japan,GRAND MERCURE BEPPU BAY RESORT SPA,OITA,japan,Japon,asia,missing
C1N7,C1N7,Mercure Fukuoka Munakata Resort & Spa,MER,MERCURE,FUKUOKA,Japon,"1303, Tano, Munakata shi",811-3514,https://all.accor.com/hotel/C1N7/index.fr.shtml,catalog_api,japan,MERCURE FUKUOKA MUNAKATA RESORT SPA,FUKUOKA,japan,Japon,asia,missing
C6U9,C6U9,Mercure Niseko Resort (Ouverture en novembre 2026),MER,MERCURE,HOKKAIDO,Japon,"Niseko Hirafu 4-jo 1-3-3, Kutchan cho Abuta gun",044-0087,https://all.accor.com/hotel/C6U9/index.fr.shtml,catalog_api,japan,MERCURE NISEKO RESORT OUVERTURE EN NOVEMBRE 2026,HOKKAIDO,japan,Japon,asia,missing
C1P3,C1P3,Grand Mercure Sapporo Odori Park,MEI,GRAND MERCURE,HOKKAIDO,Japon,"1 Nishi11chome, Kita1jo, Chuo-ku, sapporo",060-0001,https://all.accor.com/hotel/C1P3/index.fr.shtml,catalog_api,japan,GRAND MERCURE SAPPORO ODORI PARK,HOKKAIDO,japan,Japon,asia,missing
C082,C082,Hotel Sosei Sapporo - MGallery Collection,MGA,MGALLERY,SAPPORO,Japon,"Sapporo Factory West Hall, Higashi 3 Chome Kita 2 Jo, Chuo Ku",0600032,https://all.accor.com/hotel/C082/index.fr.shtml,catalog_api,japan,HOTEL SOSEI SAPPORO MGALLERY COLLECTION,SAPPORO,japan,Japon,asia,missing
C1P5,C1P5,Mercure Saga Karatsu Resort,MER,MERCURE,SAGA,Japon,"4-9-20, Higashikaratsu, Karatsu shi",847-0017,https://all.accor.com/hotel/C1P5/index.fr.shtml,catalog_api,japan,MERCURE SAGA KARATSU RESORT,SAGA,japan,Japon,asia,missing
C1T0,C1T0,Homm Stay Yumiha Okinawa,HOM,HOM,OKINAWA,Japon,"Kunigami gun, 2455 1 Yamada Onnason",9040416,https://all.accor.com/hotel/C1T0/index.fr.shtml,catalog_api,japan,HOMM STAY YUMIHA OKINAWA,OKINAWA,japan,Japon,asia,missing
C1Q6,C1Q6,Grand Mercure Okinawa Cape Zanpa Resort,MEI,GRAND MERCURE,OKINAWA,Japon,"1575, Uza, Nakagamigun Yomitanson",9040328,https://all.accor.com/hotel/C1Q6/index.fr.shtml,catalog_api,japan,GRAND MERCURE OKINAWA CAPE ZANPA RESORT,OKINAWA,japan,Japon,asia,missing
B2P9,B2P9,Hôtel Novotel Okinawa Naha,NOV,NOVOTEL,OKINAWA,Japon,"40 Matsugawa, Naha",902 0062,https://all.accor.com/hotel/B2P9/index.fr.shtml,catalog_api,japan,HOTEL NOVOTEL OKINAWA NAHA,OKINAWA,japan,Japon,asia,missing
