nom_hotel,annee,mois,cat_f_b_nombre_ventes,cat_nan_nombre_ventes,cat_n_f_b_nombre_ventes,cat_f_b_montant_ventes,cat_nan_montant_ventes,cat_n_f_b_montant_ventes,cat_f_b_nombre_paniers,cat_nan_nombre_paniers,cat_n_f_b_nombre_paniers,cat_f_b_nombre_produits,cat_nan_nombre_produits,cat_n_f_b_nombre_produits,sous_cat_ref_nombre_ventes,sous_cat_accessoires_nombre_ventes,sous_cat_alcool_nombre_ventes,sous_cat_cosmetique_nombre_ventes,sous_cat_food_salee_nombre_ventes,sous_cat_food_sucree_nombre_ventes,sous_cat_jeux_enfants_nombre_ventes,sous_cat_pap_nombre_ventes,sous_cat_sans_alcool_nombre_ventes,sous_cat_sos_nombre_ventes,sous_cat_souvenirs_nombre_ventes,sous_cat_ref_montant_ventes,sous_cat_accessoires_montant_ventes,sous_cat_alcool_montant_ventes,sous_cat_cosmetique_montant_ventes,sous_cat_food_salee_montant_ventes,sous_cat_food_sucree_montant_ventes,sous_cat_jeux_enfants_montant_ventes,sous_cat_pap_montant_ventes,sous_cat_sans_alcool_montant_ventes,sous_cat_sos_montant_ventes,sous_cat_souvenirs_montant_ventes,sous_cat_ref_nombre_paniers,sous_cat_accessoires_nombre_paniers,sous_cat_alcool_nombre_paniers,sous_cat_cosmetique_nombre_paniers,sous_cat_food_salee_nombre_paniers,sous_cat_food_sucree_nombre_paniers,sous_cat_jeux_enfants_nombre_paniers,sous_cat_pap_nombre_paniers,sous_cat_sans_alcool_nombre_paniers,sous_cat_sos_nombre_paniers,sous_cat_souvenirs_nombre_paniers,sous_cat_ref_nombre_produits,sous_cat_accessoires_nombre_produits,sous_cat_alcool_nombre_produits,sous_cat_cosmetique_nombre_produits,sous_cat_food_salee_nombre_produits,sous_cat_food_sucree_nombre_produits,sous_cat_jeux_enfants_nombre_produits,sous_cat_pap_nombre_produits,sous_cat_sans_alcool_nombre_produits,sous_cat_sos_nombre_produits,sous_cat_souvenirs_nombre_produits,pct_cat_f_b_nombre_ventes,pct_cat_n_f_b_nombre_ventes,pct_cat_f_b_montant_ventes,pct_cat_n_f_b_montant_ventes,pct_cat_f_b_nombre_paniers,pct_cat_n_f_b_nombre_paniers,pct_cat_f_b_nombre_produits,pct_cat_n_f_b_nombre_produits,pct_sous_cat_ref_nombre_ventes,pct_sous_cat_accessoires_nombre_ventes,pct_sous_cat_alcool_nombre_ventes,pct_sous_cat_cosmetique_nombre_ventes,pct_sous_cat_food_salee_nombre_ventes,pct_sous_cat_food_sucree_nombre_ventes,pct_sous_cat_jeux_enfants_nombre_ventes,pct_sous_cat_pap_nombre_ventes,pct_sous_cat_sans_alcool_nombre_ventes,pct_sous_cat_sos_nombre_ventes,pct_sous_cat_souvenirs_nombre_ventes,pct_sous_cat_ref_montant_ventes,pct_sous_cat_accessoires_montant_ventes,pct_sous_cat_alcool_montant_ventes,pct_sous_cat_cosmetique_montant_ventes,pct_sous_cat_food_salee_montant_ventes,pct_sous_cat_food_sucree_montant_ventes,pct_sous_cat_jeux_enfants_montant_ventes,pct_sous_cat_pap_montant_ventes,pct_sous_cat_sans_alcool_montant_ventes,pct_sous_cat_sos_montant_ventes,pct_sous_cat_souvenirs_montant_ventes,pct_sous_cat_ref_nombre_paniers,pct_sous_cat_accessoires_nombre_paniers,pct_sous_cat_alcool_nombre_paniers,pct_sous_cat_cosmetique_nombre_paniers,pct_sous_cat_food_salee_nombre_paniers,pct_sous_cat_food_sucree_nombre_paniers,pct_sous_cat_jeux_enfants_nombre_paniers,pct_sous_cat_pap_nombre_paniers,pct_sous_cat_sans_alcool_nombre_paniers,pct_sous_cat_sos_nombre_paniers,pct_sous_cat_souvenirs_nombre_paniers,pct_sous_cat_ref_nombre_produits,pct_sous_cat_accessoires_nombre_produits,pct_sous_cat_alcool_nombre_produits,pct_sous_cat_cosmetique_nombre_produits,pct_sous_cat_food_salee_nombre_produits,pct_sous_cat_food_sucree_nombre_produits,pct_sous_cat_jeux_enfants_nombre_produits,pct_sous_cat_pap_nombre_produits,pct_sous_cat_sans_alcool_nombre_produits,pct_sous_cat_sos_nombre_produits,pct_sous_cat_souvenirs_nombre_produits,hotel_code
Ibis budget Nice,2023,11,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H2075
Ibis budget Nice,2023,12,0.0,0.0,23.5,0.0,0.0,253.0,0.0,0.0,20.25,0.0,0.0,11.5,0.0,16.25,0.0,1.0,0.0,0.0,0.0,5.75,0.0,0.5,0.0,0.0,182.5,0.0,10.0,0.0,0.0,0.0,56.5,0.0,4.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,5.75,0.0,0.5,0.0,0.0,7.0,0.0,0.5,0.0,0.0,0.0,3.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6914893617021277,0.0,0.0425531914893617,0.0,0.0,0.0,0.24468085106382978,0.0,0.02127659574468085,0.0,0.0,0.7213438735177866,0.0,0.039525691699604744,0.0,0.0,0.0,0.22332015810276679,0.0,0.015810276679841896,0.0,0.0,0.6419753086419753,0.0,0.04938271604938271,0.0,0.0,0.0,0.2839506172839506,0.0,0.024691358024691357,0.0,0.0,0.6086956521739131,0.0,0.043478260869565216,0.0,0.0,0.0,0.30434782608695654,0.0,0.043478260869565216,0.0,H2075
Ibis budget Nice,2024,1,152.0,0.0,17.0,352.84999999999997,0.0,182.76,105.3,0.0,15.5,16.5,0.0,11.1,0.0,11.1,0.0,0.9,10.6,7.3,0.7,3.6,134.1,0.7,0.0,0.0,115.96,0.0,8.9,24.7,13.45,12.6,36.5,314.7,8.8,0.0,0.0,10.0,0.0,0.9,9.0,5.7,0.7,3.3,90.6,0.6,0.0,0.0,7.0,0.0,0.6,2.6,2.4,0.3,2.8,11.5,0.4,0.0,0.8994082840236687,0.10059171597633136,0.6587815761468233,0.3412184238531768,0.8716887417218543,0.12831125827814568,0.5978260869565217,0.4021739130434782,0.0,0.6529411764705882,0.0,0.052941176470588235,0.06973684210526315,0.04802631578947368,0.041176470588235294,0.21176470588235294,0.8822368421052631,0.041176470588235294,0.0,0.0,0.6344933245786825,0.0,0.048697745677391116,0.07000141703273347,0.03811818052997024,0.06894287590282337,0.1997154738454804,0.8918804024372964,0.04815057999562268,0.0,0.0,0.6451612903225806,0.0,0.05806451612903226,0.08547008547008547,0.05413105413105414,0.04516129032258064,0.2129032258064516,0.8603988603988604,0.03870967741935484,0.0,0.0,0.6306306306306306,0.0,0.05405405405405406,0.1575757575757576,0.14545454545454545,0.02702702702702703,0.25225225225225223,0.696969696969697,0.036036036036036036,0.0,H2075
Ibis budget Nice,2024,2,152.0,0.0,17.0,352.84999999999997,0.0,182.76,105.3,0.0,15.5,16.5,0.0,11.1,0.0,11.1,0.0,0.9,10.6,7.3,0.7,3.6,134.1,0.7,0.0,0.0,115.96,0.0,8.9,24.7,13.45,12.6,36.5,314.7,8.8,0.0,0.0,10.0,0.0,0.9,9.0,5.7,0.7,3.3,90.6,0.6,0.0,0.0,7.0,0.0,0.6,2.6,2.4,0.3,2.8,11.5,0.4,0.0,0.8994082840236687,0.10059171597633136,0.6587815761468233,0.3412184238531768,0.8716887417218543,0.12831125827814568,0.5978260869565217,0.4021739130434782,0.0,0.6529411764705882,0.0,0.052941176470588235,0.06973684210526315,0.04802631578947368,0.041176470588235294,0.21176470588235294,0.8822368421052631,0.041176470588235294,0.0,0.0,0.6344933245786825,0.0,0.048697745677391116,0.07000141703273347,0.03811818052997024,0.06894287590282337,0.1997154738454804,0.8918804024372964,0.04815057999562268,0.0,0.0,0.6451612903225806,0.0,0.05806451612903226,0.08547008547008547,0.05413105413105414,0.04516129032258064,0.2129032258064516,0.8603988603988604,0.03870967741935484,0.0,0.0,0.6306306306306306,0.0,0.05405405405405406,0.1575757575757576,0.14545454545454545,0.02702702702702703,0.25225225225225223,0.696969696969697,0.036036036036036036,0.0,H2075
Ibis budget Nice,2024,3,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H2075
Ibis budget Nice,2024,4,0.0,0.0,12.0,0.0,0.0,145.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.8068965517241379,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.05517241379310345,0.0,0.0,0.75,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,H2075
Ibis budget Nice,2024,5,36.0,0.0,17.0,87.80000000000001,0.0,183.0,30.0,0.0,15.0,8.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,86.0,87.80000000000001,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.6792452830188679,0.32075471698113206,0.32422451994091583,0.6757754800590842,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,1.0,0.0,0.0,0.0,0.5300546448087432,0.0,0.0,0.0,0.0,0.0,0.46994535519125685,1.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,H2075
Ibis budget Nice,2024,6,217.0,0.0,30.0,500.40000000000003,0.0,341.1,161.0,0.0,30.0,18.0,0.0,22.0,0.0,20.0,0.0,1.0,21.0,0.0,1.0,7.0,196.0,1.0,0.0,0.0,208.1,0.0,10.0,46.0,0.0,18.0,89.0,454.40000000000003,16.0,0.0,0.0,20.0,0.0,1.0,18.0,0.0,1.0,7.0,143.0,1.0,0.0,0.0,12.0,0.0,1.0,3.0,0.0,1.0,7.0,15.0,1.0,0.0,0.8785425101214575,0.1214574898785425,0.5946524064171124,0.40534759358288774,0.8429319371727748,0.15706806282722513,0.45,0.55,0.0,0.6666666666666666,0.0,0.03333333333333333,0.0967741935483871,0.0,0.03333333333333333,0.23333333333333334,0.9032258064516129,0.03333333333333333,0.0,0.0,0.6100850190559952,0.0,0.02931691586045148,0.09192645883293364,0.0,0.05277044854881266,0.26092055115801815,0.9080735411670664,0.046907065376722366,0.0,0.0,0.6666666666666666,0.0,0.03333333333333333,0.11180124223602485,0.0,0.03333333333333333,0.23333333333333334,0.8881987577639752,0.03333333333333333,0.0,0.0,0.5454545454545454,0.0,0.045454545454545456,0.16666666666666666,0.0,0.045454545454545456,0.3181818181818182,0.8333333333333334,0.045454545454545456,0.0,H2075
Ibis budget Nice,2024,7,305.0,0.0,33.0,721.6,0.0,330.5,195.0,0.0,31.0,21.0,0.0,17.0,0.0,21.0,0.0,2.0,24.0,0.0,3.0,6.0,281.0,1.0,0.0,0.0,188.5,0.0,20.0,59.0,0.0,54.0,60.0,662.6,8.0,0.0,0.0,20.0,0.0,2.0,21.0,0.0,3.0,5.0,174.0,1.0,0.0,0.0,12.0,0.0,1.0,5.0,0.0,1.0,2.0,16.0,1.0,0.0,0.9023668639053254,0.09763313609467456,0.6858663625130692,0.3141336374869309,0.8628318584070797,0.13716814159292035,0.5526315789473685,0.4473684210526316,0.0,0.6363636363636364,0.0,0.06060606060606061,0.07868852459016394,0.0,0.09090909090909091,0.18181818181818182,0.921311475409836,0.030303030303030304,0.0,0.0,0.5703479576399395,0.0,0.060514372163388806,0.08176274944567627,0.0,0.16338880484114976,0.1815431164901664,0.9182372505543237,0.024205748865355523,0.0,0.0,0.6451612903225806,0.0,0.06451612903225806,0.1076923076923077,0.0,0.0967741935483871,0.16129032258064516,0.8923076923076924,0.03225806451612903,0.0,0.0,0.7058823529411765,0.0,0.058823529411764705,0.23809523809523808,0.0,0.058823529411764705,0.11764705882352941,0.7619047619047619,0.058823529411764705,0.0,H2075
Ibis budget Nice,2024,8,339.0,0.0,31.0,811.0,0.0,362.0,219.0,0.0,26.0,20.0,0.0,16.0,0.0,23.0,0.0,3.0,17.0,0.0,3.0,2.0,322.0,0.0,0.0,0.0,259.0,0.0,29.0,47.0,0.0,54.0,20.0,764.0,0.0,0.0,0.0,18.0,0.0,3.0,12.0,0.0,3.0,2.0,207.0,0.0,0.0,0.0,11.0,0.0,2.0,4.0,0.0,1.0,2.0,16.0,0.0,0.0,0.9162162162162162,0.08378378378378379,0.691389599317988,0.30861040068201195,0.8938775510204081,0.10612244897959183,0.5555555555555556,0.4444444444444444,0.0,0.7419354838709677,0.0,0.0967741935483871,0.05014749262536873,0.0,0.0967741935483871,0.06451612903225806,0.9498525073746312,0.0,0.0,0.0,0.7154696132596685,0.0,0.08011049723756906,0.05795314426633785,0.0,0.14917127071823205,0.055248618784530384,0.9420468557336621,0.0,0.0,0.0,0.6923076923076923,0.0,0.11538461538461539,0.0547945205479452,0.0,0.11538461538461539,0.07692307692307693,0.9452054794520548,0.0,0.0,0.0,0.6875,0.0,0.125,0.2,0.0,0.0625,0.125,0.8,0.0,0.0,H2075
Ibis budget Nice,2024,9,236.0,0.0,22.0,541.2,0.0,230.0,166.0,0.0,20.0,25.0,0.0,14.0,0.0,14.0,0.0,1.0,17.0,25.0,0.0,7.0,194.0,0.0,0.0,0.0,151.0,0.0,10.0,36.5,47.5,0.0,69.0,457.20000000000005,0.0,0.0,0.0,12.0,0.0,1.0,15.0,21.0,0.0,7.0,130.0,0.0,0.0,0.0,8.0,0.0,1.0,4.0,6.0,0.0,5.0,15.0,0.0,0.0,0.9147286821705426,0.08527131782945736,0.7017634854771785,0.29823651452282157,0.8924731182795699,0.10752688172043011,0.6410256410256411,0.358974358974359,0.0,0.6363636363636364,0.0,0.045454545454545456,0.07203389830508475,0.1059322033898305,0.0,0.3181818181818182,0.8220338983050848,0.0,0.0,0.0,0.6565217391304348,0.0,0.043478260869565216,0.06744271988174427,0.08776792313377678,0.0,0.3,0.844789356984479,0.0,0.0,0.0,0.6,0.0,0.05,0.09036144578313253,0.12650602409638553,0.0,0.35,0.7831325301204819,0.0,0.0,0.0,0.5714285714285714,0.0,0.07142857142857142,0.16,0.24,0.0,0.35714285714285715,0.6,0.0,0.0,H2075
Ibis budget Nice,2024,10,181.0,0.0,19.0,407.3,0.0,189.0,130.0,0.0,15.0,26.0,0.0,13.0,0.0,11.0,0.0,0.0,14.0,20.0,0.0,4.0,147.0,4.0,0.0,0.0,98.0,0.0,0.0,30.5,40.0,0.0,35.0,336.8,56.0,0.0,0.0,8.0,0.0,0.0,13.0,14.0,0.0,4.0,103.0,3.0,0.0,0.0,9.0,0.0,0.0,3.0,7.0,0.0,3.0,16.0,1.0,0.0,0.905,0.095,0.68304544692269,0.31695455307731013,0.896551724137931,0.10344827586206896,0.6666666666666666,0.3333333333333333,0.0,0.5789473684210527,0.0,0.0,0.07734806629834254,0.11049723756906077,0.0,0.21052631578947367,0.8121546961325967,0.21052631578947367,0.0,0.0,0.5185185185185185,0.0,0.0,0.07488337834520009,0.09820770930518045,0.0,0.18518518518518517,0.8269089123496195,0.2962962962962963,0.0,0.0,0.5333333333333333,0.0,0.0,0.1,0.1076923076923077,0.0,0.26666666666666666,0.7923076923076923,0.2,0.0,0.0,0.6923076923076923,0.0,0.0,0.11538461538461539,0.2692307692307692,0.0,0.23076923076923078,0.6153846153846154,0.07692307692307693,0.0,H2075
Ibis budget Nice,2024,11,98.0,0.0,3.0,223.20000000000002,0.0,18.0,77.0,0.0,3.0,24.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,13.0,0.0,1.0,79.0,0.0,0.0,0.0,12.0,0.0,0.0,13.0,20.5,0.0,6.0,189.70000000000002,0.0,0.0,0.0,2.0,0.0,0.0,5.0,13.0,0.0,1.0,59.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,15.0,0.0,0.0,0.9702970297029703,0.0297029702970297,0.9253731343283582,0.07462686567164178,0.9625,0.0375,0.8888888888888888,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.061224489795918366,0.1326530612244898,0.0,0.3333333333333333,0.8061224489795918,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0582437275985663,0.09184587813620071,0.0,0.3333333333333333,0.849910394265233,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.06493506493506493,0.16883116883116883,0.0,0.3333333333333333,0.7662337662337663,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.20833333333333334,0.0,0.3333333333333333,0.625,0.0,0.0,H2075
Ibis budget Nice,2024,12,108.0,0.0,1.0,236.0,0.0,13.0,75.0,0.0,1.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,15.0,0.0,0.0,86.0,0.0,0.0,0.0,13.0,0.0,0.0,15.0,26.5,0.0,0.0,194.5,0.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,14.0,0.0,0.0,0.9908256880733946,0.009174311926605505,0.9477911646586346,0.05220883534136546,0.9868421052631579,0.013157894736842105,0.9583333333333334,0.041666666666666664,0.0,1.0,0.0,0.0,0.06481481481481481,0.1388888888888889,0.0,0.0,0.7962962962962963,0.0,0.0,0.0,1.0,0.0,0.0,0.0635593220338983,0.11228813559322035,0.0,0.0,0.8241525423728814,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.12,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478260869565,0.2608695652173913,0.0,0.0,0.6086956521739131,0.0,0.0,H2075
Ibis budget Nice,2025,1,140.0,0.0,3.0,311.6,0.0,34.0,100.0,0.0,3.0,24.0,0.0,3.0,0.0,2.0,0.0,0.0,14.0,15.0,0.0,0.0,111.0,1.0,0.0,0.0,20.0,0.0,0.0,28.5,25.0,0.0,0.0,258.1,14.0,0.0,0.0,2.0,0.0,0.0,10.0,12.0,0.0,0.0,78.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,15.0,1.0,0.0,0.9790209790209791,0.02097902097902098,0.9016203703703703,0.09837962962962962,0.970873786407767,0.02912621359223301,0.8888888888888888,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.1,0.10714285714285714,0.0,0.0,0.7928571428571428,0.3333333333333333,0.0,0.0,0.5882352941176471,0.0,0.0,0.09146341463414634,0.08023106546854941,0.0,0.0,0.8283055198973043,0.4117647058823529,0.0,0.0,0.6666666666666666,0.0,0.0,0.1,0.12,0.0,0.0,0.78,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.20833333333333334,0.0,0.0,0.625,0.3333333333333333,0.0,H2075
Ibis budget Nice,2025,2,108.0,0.0,2.0,252.3,0.0,16.0,79.0,0.0,2.0,22.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,9.0,0.0,1.0,89.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,17.5,0.0,6.0,214.8,0.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,0.0,1.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,15.0,0.0,0.0,0.9818181818181818,0.01818181818181818,0.940365262765561,0.05963473723443906,0.9753086419753086,0.024691358024691357,0.9166666666666666,0.08333333333333333,0.0,0.5,0.0,0.0,0.09259259259259259,0.08333333333333333,0.0,0.5,0.8240740740740741,0.0,0.0,0.0,0.625,0.0,0.0,0.07927070947284978,0.06936187078874356,0.0,0.375,0.8513674197384067,0.0,0.0,0.0,0.5,0.0,0.0,0.0759493670886076,0.10126582278481013,0.0,0.5,0.8227848101265823,0.0,0.0,0.0,0.5,0.0,0.0,0.13636363636363635,0.18181818181818182,0.0,0.5,0.6818181818181818,0.0,0.0,H2075
Ibis budget Nice,2025,3,243.0,0.0,2.0,578.6,0.0,47.0,195.0,0.0,4.0,27.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,23.0,0.0,0.0,211.0,0.0,0.0,22.0,25.0,0.0,0.0,19.5,41.0,0.0,0.0,518.1,0.0,0.0,2.0,2.0,0.0,0.0,7.0,18.0,0.0,0.0,170.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,18.0,0.0,0.0,0.9918367346938776,0.00816326530612245,0.9248721227621484,0.07512787723785166,0.9798994974874372,0.020100502512562814,0.9310344827586207,0.06896551724137931,0.0,1.0,0.0,0.0,0.037037037037037035,0.09465020576131687,0.0,0.0,0.8683127572016461,0.0,0.0,0.46808510638297873,0.5319148936170213,0.0,0.0,0.03370203940546146,0.07086069823712408,0.0,0.0,0.8954372623574145,0.0,0.0,0.5,0.5,0.0,0.0,0.035897435897435895,0.09230769230769231,0.0,0.0,0.8717948717948718,0.0,0.0,0.0,1.0,0.0,0.0,0.14814814814814814,0.18518518518518517,0.0,0.0,0.6666666666666666,0.0,0.0,H2075
Ibis budget Nice,2025,4,247.0,0.0,19.0,593.2,0.0,223.1,189.0,0.0,15.0,29.0,0.0,18.0,1.0,12.0,0.0,1.0,20.0,18.0,0.0,4.0,209.0,1.0,0.0,12.0,144.1,0.0,9.0,55.5,39.6,0.0,44.0,498.1,14.0,0.0,1.0,9.0,0.0,1.0,15.0,16.0,0.0,3.0,158.0,1.0,0.0,1.0,11.0,0.0,1.0,7.0,5.0,0.0,4.0,17.0,1.0,0.0,0.9285714285714286,0.07142857142857142,0.7266936175425701,0.27330638245742983,0.9264705882352942,0.07352941176470588,0.6170212765957447,0.3829787234042553,0.05263157894736842,0.631578947368421,0.0,0.05263157894736842,0.08097165991902834,0.0728744939271255,0.0,0.21052631578947367,0.8461538461538461,0.05263157894736842,0.0,0.053787539220080685,0.6458987001344688,0.0,0.04034065441506051,0.09356035064059338,0.0667565745111261,0.0,0.19722097714029585,0.8396830748482805,0.06275212909009413,0.0,0.06666666666666667,0.6,0.0,0.06666666666666667,0.07936507936507936,0.08465608465608465,0.0,0.2,0.8359788359788359,0.06666666666666667,0.0,0.05555555555555555,0.6111111111111112,0.0,0.05555555555555555,0.2413793103448276,0.1724137931034483,0.0,0.2222222222222222,0.5862068965517241,0.05555555555555555,0.0,H2075
Ibis budget Nice,2025,5,371.0,0.0,40.0,890.2,0.0,456.0,238.0,0.0,37.0,24.0,0.0,24.0,13.0,20.0,0.0,0.0,21.0,0.0,1.0,5.0,350.0,1.0,0.0,167.0,207.0,0.0,0.0,70.5,0.0,18.0,50.0,819.7,14.0,0.0,13.0,17.0,0.0,0.0,14.0,0.0,1.0,5.0,224.0,1.0,0.0,6.0,12.0,0.0,0.0,6.0,0.0,1.0,4.0,18.0,1.0,0.0,0.902676399026764,0.09732360097323602,0.6612687564997771,0.3387312435002228,0.8654545454545455,0.13454545454545455,0.5,0.5,0.325,0.5,0.0,0.0,0.05660377358490566,0.0,0.025,0.125,0.9433962264150944,0.025,0.0,0.36622807017543857,0.45394736842105265,0.0,0.0,0.07919568636261513,0.0,0.039473684210526314,0.10964912280701754,0.9208043136373849,0.03070175438596491,0.0,0.35135135135135137,0.4594594594594595,0.0,0.0,0.058823529411764705,0.0,0.02702702702702703,0.13513513513513514,0.9411764705882353,0.02702702702702703,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.041666666666666664,0.16666666666666666,0.75,0.041666666666666664,0.0,H2075
Ibis budget Nice,2025,6,407.0,0.0,66.0,961.7,0.0,672.0,261.0,0.0,60.0,24.0,0.0,27.0,23.0,31.0,0.0,0.0,25.0,0.0,2.0,9.0,382.0,1.0,0.0,295.0,220.0,0.0,0.0,67.5,0.0,36.0,113.0,894.2,8.0,0.0,19.0,27.0,0.0,0.0,19.0,0.0,2.0,11.0,242.0,1.0,0.0,8.0,12.0,0.0,0.0,6.0,0.0,1.0,5.0,18.0,1.0,0.0,0.8604651162790697,0.13953488372093023,0.5886637693578992,0.41133623064210073,0.8130841121495327,0.18691588785046728,0.47058823529411764,0.5294117647058824,0.3484848484848485,0.4696969696969697,0.0,0.0,0.06142506142506143,0.0,0.030303030303030304,0.13636363636363635,0.9385749385749386,0.015151515151515152,0.0,0.43898809523809523,0.3273809523809524,0.0,0.0,0.07018820838099199,0.0,0.05357142857142857,0.16815476190476192,0.929811791619008,0.011904761904761904,0.0,0.31666666666666665,0.45,0.0,0.0,0.07279693486590039,0.0,0.03333333333333333,0.18333333333333332,0.9272030651340997,0.016666666666666666,0.0,0.2962962962962963,0.4444444444444444,0.0,0.0,0.25,0.0,0.037037037037037035,0.18518518518518517,0.75,0.037037037037037035,0.0,H2075
