nom_hotel,annee,mois,categorie,sous_categorie,heure_vente,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits,hotel_code
Ibis budget Strasbourg Centre République,2024,10,F_B,SANS ALCOOL,13,1,3.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,10,F_B,SANS ALCOOL,15,5,20.5,3,4,HB6A3
Ibis budget Strasbourg Centre République,2024,10,F_B,SANS ALCOOL,16,4,16.0,3,3,HB6A3
Ibis budget Strasbourg Centre République,2024,10,F_B,SANS ALCOOL,17,6,20.5,5,5,HB6A3
Ibis budget Strasbourg Centre République,2024,10,F_B,SANS ALCOOL,18,6,23.0,5,3,HB6A3
Ibis budget Strasbourg Centre République,2024,10,F_B,SANS ALCOOL,19,5,14.0,5,3,HB6A3
Ibis budget Strasbourg Centre République,2024,10,F_B,SANS ALCOOL,20,15,54.0,9,6,HB6A3
Ibis budget Strasbourg Centre République,2024,10,F_B,SANS ALCOOL,21,12,45.5,9,4,HB6A3
Ibis budget Strasbourg Centre République,2024,10,F_B,SANS ALCOOL,22,6,17.5,4,5,HB6A3
Ibis budget Strasbourg Centre République,2024,10,F_B,SANS ALCOOL,23,7,18.5,6,4,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SALEE,0,2,17.5,2,2,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SALEE,1,2,10.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SALEE,2,1,15.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SALEE,13,1,15.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SALEE,17,5,37.5,4,3,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SALEE,18,1,15.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SALEE,19,3,32.5,3,2,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SALEE,20,4,47.5,3,2,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SALEE,21,5,42.5,4,2,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SALEE,22,1,15.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SALEE,23,2,17.5,2,2,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,0,2,10.0,2,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,1,4,10.0,2,3,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,2,4,10.5,3,4,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,7,2,5.0,2,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,8,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,10,3,8.0,2,3,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,11,4,15.5,2,3,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,13,2,5.5,1,2,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,16,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,17,2,7.5,2,2,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,18,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,19,8,23.0,8,7,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,20,9,30.5,8,4,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,21,19,58.5,15,9,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,22,13,33.5,8,7,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,FOOD SUCREE,23,16,49.0,15,8,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,0,6,20.5,5,3,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,1,4,10.0,4,4,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,2,4,10.5,4,2,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,3,1,3.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,4,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,5,2,6.0,1,2,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,8,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,10,2,5.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,11,8,29.0,5,6,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,13,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,14,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,16,3,7.5,3,3,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,17,3,8.0,3,3,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,18,5,12.5,5,5,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,19,9,23.5,9,5,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,20,15,44.0,11,7,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,21,18,46.0,17,7,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,22,23,88.5,17,7,HB6A3
Ibis budget Strasbourg Centre République,2024,11,F_B,SANS ALCOOL,23,27,80.5,23,7,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,0,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,1,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,2,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,3,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,11,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,15,3,7.5,3,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,16,4,10.0,4,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,17,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,18,2,17.5,2,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,19,5,12.5,5,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,20,3,7.5,2,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,21,3,7.5,3,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,22,4,15.0,3,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SALEE,23,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,0,3,12.5,1,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,1,2,5.0,1,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,2,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,5,1,3.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,6,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,7,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,8,2,6.0,2,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,9,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,10,3,8.0,3,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,15,5,12.5,3,4,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,16,4,12.5,4,3,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,17,4,10.5,2,4,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,18,4,17.5,3,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,19,7,18.5,6,4,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,20,14,40.5,10,6,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,21,19,62.5,14,6,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,22,17,54.0,13,7,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,FOOD SUCREE,23,12,49.5,9,5,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,0,14,35.0,13,7,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,1,3,7.5,2,3,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,2,7,47.5,4,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,3,2,10.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,5,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,6,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,8,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,9,2,5.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,10,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,11,6,15.0,5,3,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,12,6,20.0,5,4,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,13,2,5.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,14,3,7.5,3,3,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,15,5,14.0,4,4,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,16,7,23.5,4,5,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,17,4,11.0,4,3,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,18,7,22.5,5,5,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,19,13,37.5,10,5,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,20,31,108.0,24,8,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,21,56,180.0,40,8,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,22,45,154.0,35,9,HB6A3
Ibis budget Strasbourg Centre République,2024,12,F_B,SANS ALCOOL,23,34,205.0,22,5,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SALEE,0,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SALEE,2,3,7.5,3,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SALEE,3,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SALEE,13,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SALEE,14,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SALEE,16,3,7.5,3,2,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SALEE,17,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SALEE,19,2,5.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SALEE,22,6,45.0,3,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SALEE,23,2,5.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,0,4,10.5,4,4,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,1,3,7.5,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,2,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,3,3,8.0,3,3,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,9,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,10,1,3.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,12,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,13,3,7.5,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,16,4,10.0,4,3,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,17,2,6.0,2,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,20,6,15.0,5,3,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,21,9,27.5,7,4,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,22,10,55.0,3,5,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,FOOD SUCREE,23,7,18.5,5,5,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,0,9,23.5,7,8,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,1,4,12.0,4,3,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,2,8,26.5,5,6,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,3,4,10.0,3,2,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,4,4,11.0,3,3,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,8,3,8.5,3,3,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,9,5,18.5,3,2,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,10,5,12.5,5,3,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,11,3,7.5,3,3,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,12,3,7.5,3,2,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,13,6,20.5,5,4,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,14,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,16,4,10.0,4,3,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,17,5,12.5,4,3,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,18,4,15.0,3,2,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,19,10,55.0,5,2,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,20,8,20.0,7,5,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,21,17,47.5,12,6,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,22,24,85.0,18,8,HB6A3
Ibis budget Strasbourg Centre République,2025,1,F_B,SANS ALCOOL,23,14,36.5,11,7,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SALEE,1,2,5.0,1,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SALEE,14,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SALEE,17,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SALEE,18,3,7.5,3,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SALEE,19,3,20.0,3,3,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SALEE,20,5,32.5,1,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SALEE,21,3,7.5,3,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SALEE,22,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SALEE,23,2,5.0,2,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,1,1,3.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,2,3,12.5,1,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,9,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,10,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,12,2,5.5,1,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,13,2,10.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,16,2,5.5,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,17,3,7.5,1,3,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,18,2,5.0,2,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,19,4,15.0,1,3,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,20,15,55.0,3,8,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,21,11,43.0,7,6,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,22,6,15.5,3,6,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,FOOD SUCREE,23,4,11.0,3,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,0,9,32.5,6,5,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,1,8,50.0,5,4,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,2,3,7.5,3,3,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,4,4,20.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,5,1,3.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,6,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,7,2,5.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,8,6,20.0,5,4,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,9,8,73.0,4,4,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,10,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,11,2,5.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,12,2,5.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,13,1,3.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,15,2,5.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,17,2,6.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,18,5,13.5,5,3,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,20,14,65.0,9,4,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,21,13,41.5,9,6,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,22,24,70.5,16,9,HB6A3
Ibis budget Strasbourg Centre République,2025,2,F_B,SANS ALCOOL,23,10,35.5,7,5,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SALEE,3,3,50.5,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SALEE,12,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SALEE,14,2,20.0,1,2,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SALEE,18,2,14.5,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SALEE,19,4,15.5,4,3,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SALEE,20,1,8.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SALEE,21,5,33.0,4,4,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SALEE,22,4,22.5,4,2,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,0,6,20.0,3,3,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,1,6,20.0,3,4,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,7,1,3.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,8,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,9,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,10,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,12,8,25.0,5,4,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,14,2,5.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,15,5,12.5,5,4,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,16,5,13.0,3,5,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,17,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,18,6,23.5,4,5,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,19,6,22.0,4,4,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,20,8,23.0,6,6,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,21,23,72.0,13,8,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,22,13,55.5,8,8,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,FOOD SUCREE,23,5,15.5,4,3,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,0,10,32.0,8,5,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,1,4,11.0,3,4,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,2,1,3.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,3,2,5.0,2,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,4,1,3.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,6,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,8,5,13.0,4,4,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,9,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,11,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,12,8,22.0,6,4,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,14,2,5.5,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,15,3,7.5,3,3,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,16,4,15.0,3,3,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,17,10,27.0,9,6,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,18,2,10.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,19,8,20.5,8,6,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,20,15,38.0,13,6,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,21,35,108.5,27,9,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,22,23,63.5,17,9,HB6A3
Ibis budget Strasbourg Centre République,2025,3,F_B,SANS ALCOOL,23,14,45.0,10,5,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SALEE,0,2,14.5,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SALEE,1,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SALEE,12,2,5.0,2,1,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SALEE,13,1,8.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SALEE,19,3,22.5,3,3,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SALEE,20,8,102.5,5,5,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SALEE,21,3,29.5,3,3,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SALEE,22,4,10.0,4,1,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SALEE,23,1,8.0,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SUCREE,0,4,10.5,3,4,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SUCREE,1,2,5.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SUCREE,4,2,5.0,2,2,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SUCREE,10,2,5.0,1,2,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SUCREE,11,4,15.0,3,3,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SUCREE,12,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SUCREE,13,1,2.5,1,1,HB6A3
Ibis budget Strasbourg Centre République,2025,4,F_B,FOOD SUCREE,14,3,13.5,3,2,HB6A3
