hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B664,B664,Mercure Antwerp City South,MER,MERCURE,ANVERS,Belgique,Desguinlei 94,2018,https://all.accor.com/hotel/B664/index.fr.shtml,catalog_api,belgium,MERCURE ANTWERP CITY SOUTH,ANVERS,belgium,Belgique,europe,missing
C440,C440,ibis Styles Hasselt City Centre,IBS,IBIS STYLES,HASSELT,Belgique,Thonissenlaan 52,3500,https://all.accor.com/hotel/C440/index.fr.shtml,catalog_api,belgium,IBIS STYLES HASSELT CITY CENTRE,HASSELT,belgium,Belgique,europe,missing
B6D9,B6D9,ibis Styles Liège Guillemins,IBS,IBIS STYLES,LIÈGE,Belgique,Rue Des Guillemins 135,4000,https://all.accor.com/hotel/B6D9/index.fr.shtml,catalog_api,belgium,IBIS STYLES LIEGE GUILLEMINS,LIEGE,belgium,Belgique,europe,missing
B7M3,B7M3,Aparthotel Adagio Antwerp City Center,ADG,ADAGIO,ANVERS,Belgique,101 Plantin en Moretuslei,2018,https://all.accor.com/hotel/B7M3/index.fr.shtml,catalog_api,belgium,APARTHOTEL ADAGIO ANTWERP CITY CENTER,ANVERS,belgium,Belgique,europe,missing
B661,B661,Maek Hotel Antwerp Central - Handwritten Collection,SOU,SOU,ANVERS,Belgique,Quinten Matsijslei 25,2018,https://all.accor.com/hotel/B661/index.fr.shtml,catalog_api,belgium,MAEK HOTEL ANTWERP CENTRAL HANDWRITTEN COLLECTION,ANVERS,belgium,Belgique,europe,missing
B857,B857,Aparthotel Adagio Access Gent Centrum Dampoort,ADA,ADAGIO ACCESS,GENT,Belgique,Koopvaardijlaan 29,9000,https://all.accor.com/hotel/B857/index.fr.shtml,catalog_api,belgium,APARTHOTEL ADAGIO ACCESS GENT CENTRUM DAMPOORT,GENT,belgium,Belgique,europe,missing
A243,A243,ibis budget Gent Centrum Dampoort,IBB,IBIS BUDGET,GAND,Belgique,Koopvaardijlaan 29,9000,https://all.accor.com/hotel/A243/index.fr.shtml,catalog_api,belgium,IBIS BUDGET GENT CENTRUM DAMPOORT,GAND,belgium,Belgique,europe,missing
B665,B665,Blooma Hotel Liège Centre - Handwritten Collection,SOU,SOU,LIÈGE,Belgique,Quai Saint Léonard 36,4000,https://all.accor.com/hotel/B665/index.fr.shtml,catalog_api,belgium,BLOOMA HOTEL LIEGE CENTRE HANDWRITTEN COLLECTION,LIEGE,belgium,Belgique,europe,missing
A240,A240,ibis Styles Kortrijk Expo,IBS,IBIS STYLES,KORTRIJK,Belgique,President Kennedypark 1,8500,https://all.accor.com/hotel/A240/index.fr.shtml,catalog_api,belgium,IBIS STYLES KORTRIJK EXPO,KORTRIJK,belgium,Belgique,europe,missing
6322,6322,ibis budget Aachen Raeren Grenze,IBB,IBIS BUDGET,RAEREN,Belgique,"Aire de repos de Lichtenbusch, Autoroute E40 n°4",4731,https://all.accor.com/hotel/6322/index.fr.shtml,catalog_api,belgium,IBIS BUDGET AACHEN RAEREN GRENZE,RAEREN,belgium,Belgique,europe,missing
A231,A231,ibis budget Brugge Jabbeke,IBB,IBIS BUDGET,JABBEKE,Belgique,Varsenareweg 35,8490,https://all.accor.com/hotel/A231/index.fr.shtml,catalog_api,belgium,IBIS BUDGET BRUGGE JABBEKE,JABBEKE,belgium,Belgique,europe,missing
A009,A009,ibis budget Knokke,IBB,IBIS BUDGET,KNOKKE-HEIST,Belgique,Kalvekeetdijk 276,8300,https://all.accor.com/hotel/A009/index.fr.shtml,catalog_api,belgium,IBIS BUDGET KNOKKE,KNOKKE HEIST,belgium,Belgique,europe,missing
B7B3,B7B3,ibis budget Arlon Porte du Luxembourg,IBB,IBIS BUDGET,ARLON,Belgique,Drève de l'arc en ciel 100,6700,https://all.accor.com/hotel/B7B3/index.fr.shtml,catalog_api,belgium,IBIS BUDGET ARLON PORTE DU LUXEMBOURG,ARLON,belgium,Belgique,europe,missing
B6Z2,B6Z2,ibis Styles Arlon Porte du Luxembourg,IBS,IBIS STYLES,ARLON,Belgique,Dreve De L Arc En Ciel 100,6700,https://all.accor.com/hotel/B6Z2/index.fr.shtml,catalog_api,belgium,IBIS STYLES ARLON PORTE DU LUXEMBOURG,ARLON,belgium,Belgique,europe,missing
B7Q2,B7Q2,ibis Styles Bredene,IBS,IBIS STYLES,BREDENE,Belgique,Koningin Astridlaan 62,8450,https://all.accor.com/hotel/B7Q2/index.fr.shtml,catalog_api,belgium,IBIS STYLES BREDENE,BREDENE,belgium,Belgique,europe,missing
A159,A159,Hôtel Mercure Oostende,MER,MERCURE,OSTENDE,Belgique,Leopold II laan 20,8400,https://all.accor.com/hotel/A159/index.fr.shtml,catalog_api,belgium,HOTEL MERCURE OOSTENDE,OSTENDE,belgium,Belgique,europe,missing
