m01__FB__ALCOOL__montant,m01__FB__ALCOOL__nbr_ventes,m01__FB__FOOD_SALEE__montant,m01__FB__FOOD_SALEE__nbr_ventes,m01__FB__FOOD_SUCREE__montant,m01__FB__FOOD_SUCREE__nbr_ventes,m01__FB__SANS_ALCOOL__montant,m01__FB__SANS_ALCOOL__nbr_ventes,m01__FB__SOUVENIRS__montant,m01__FB__SOUVENIRS__nbr_ventes,m01__NON_FB__ACCESSOIRES__montant,m01__NON_FB__ACCESSOIRES__nbr_ventes,m01__NON_FB__COSMETIQUE__montant,m01__NON_FB__COSMETIQUE__nbr_ventes,m01__NON_FB__JEUX_ENFANTS__montant,m01__NON_FB__JEUX_ENFANTS__nbr_ventes,m01__NON_FB__ND__montant,m01__NON_FB__ND__nbr_ventes,m01__NON_FB__PAP__montant,m01__NON_FB__PAP__nbr_ventes,m01__NON_FB__SOS__montant,m01__NON_FB__SOS__nbr_ventes,m01__NON_FB__SOUVENIRS__montant,m01__NON_FB__SOUVENIRS__nbr_ventes,m02__FB__ALCOOL__montant,m02__FB__ALCOOL__nbr_ventes,m02__FB__FOOD_SALEE__montant,m02__FB__FOOD_SALEE__nbr_ventes,m02__FB__FOOD_SUCREE__montant,m02__FB__FOOD_SUCREE__nbr_ventes,m02__FB__SANS_ALCOOL__montant,m02__FB__SANS_ALCOOL__nbr_ventes,m02__FB__SOUVENIRS__montant,m02__FB__SOUVENIRS__nbr_ventes,m02__NON_FB__ACCESSOIRES__montant,m02__NON_FB__ACCESSOIRES__nbr_ventes,m02__NON_FB__COSMETIQUE__montant,m02__NON_FB__COSMETIQUE__nbr_ventes,m02__NON_FB__JEUX_ENFANTS__montant,m02__NON_FB__JEUX_ENFANTS__nbr_ventes,m02__NON_FB__ND__montant,m02__NON_FB__ND__nbr_ventes,m02__NON_FB__PAP__montant,m02__NON_FB__PAP__nbr_ventes,m02__NON_FB__SOS__montant,m02__NON_FB__SOS__nbr_ventes,m02__NON_FB__SOUVENIRS__montant,m02__NON_FB__SOUVENIRS__nbr_ventes,m03__FB__ALCOOL__montant,m03__FB__ALCOOL__nbr_ventes,m03__FB__FOOD_SALEE__montant,m03__FB__FOOD_SALEE__nbr_ventes,m03__FB__FOOD_SUCREE__montant,m03__FB__FOOD_SUCREE__nbr_ventes,m03__FB__SANS_ALCOOL__montant,m03__FB__SANS_ALCOOL__nbr_ventes,m03__FB__SOUVENIRS__montant,m03__FB__SOUVENIRS__nbr_ventes,m03__NON_FB__ACCESSOIRES__montant,m03__NON_FB__ACCESSOIRES__nbr_ventes,m03__NON_FB__COSMETIQUE__montant,m03__NON_FB__COSMETIQUE__nbr_ventes,m03__NON_FB__JEUX_ENFANTS__montant,m03__NON_FB__JEUX_ENFANTS__nbr_ventes,m03__NON_FB__ND__montant,m03__NON_FB__ND__nbr_ventes,m03__NON_FB__PAP__montant,m03__NON_FB__PAP__nbr_ventes,m03__NON_FB__SOS__montant,m03__NON_FB__SOS__nbr_ventes,m03__NON_FB__SOUVENIRS__montant,m03__NON_FB__SOUVENIRS__nbr_ventes,m04__FB__ALCOOL__montant,m04__FB__ALCOOL__nbr_ventes,m04__FB__FOOD_SALEE__montant,m04__FB__FOOD_SALEE__nbr_ventes,m04__FB__FOOD_SUCREE__montant,m04__FB__FOOD_SUCREE__nbr_ventes,m04__FB__SANS_ALCOOL__montant,m04__FB__SANS_ALCOOL__nbr_ventes,m04__FB__SOUVENIRS__montant,m04__FB__SOUVENIRS__nbr_ventes,m04__NON_FB__ACCESSOIRES__montant,m04__NON_FB__ACCESSOIRES__nbr_ventes,m04__NON_FB__COSMETIQUE__montant,m04__NON_FB__COSMETIQUE__nbr_ventes,m04__NON_FB__JEUX_ENFANTS__montant,m04__NON_FB__JEUX_ENFANTS__nbr_ventes,m04__NON_FB__ND__montant,m04__NON_FB__ND__nbr_ventes,m04__NON_FB__PAP__montant,m04__NON_FB__PAP__nbr_ventes,m04__NON_FB__SOS__montant,m04__NON_FB__SOS__nbr_ventes,m04__NON_FB__SOUVENIRS__montant,m04__NON_FB__SOUVENIRS__nbr_ventes,m05__FB__ALCOOL__montant,m05__FB__ALCOOL__nbr_ventes,m05__FB__FOOD_SALEE__montant,m05__FB__FOOD_SALEE__nbr_ventes,m05__FB__FOOD_SUCREE__montant,m05__FB__FOOD_SUCREE__nbr_ventes,m05__FB__SANS_ALCOOL__montant,m05__FB__SANS_ALCOOL__nbr_ventes,m05__FB__SOUVENIRS__montant,m05__FB__SOUVENIRS__nbr_ventes,m05__NON_FB__ACCESSOIRES__montant,m05__NON_FB__ACCESSOIRES__nbr_ventes,m05__NON_FB__COSMETIQUE__montant,m05__NON_FB__COSMETIQUE__nbr_ventes,m05__NON_FB__JEUX_ENFANTS__montant,m05__NON_FB__JEUX_ENFANTS__nbr_ventes,m05__NON_FB__ND__montant,m05__NON_FB__ND__nbr_ventes,m05__NON_FB__PAP__montant,m05__NON_FB__PAP__nbr_ventes,m05__NON_FB__SOS__montant,m05__NON_FB__SOS__nbr_ventes,m05__NON_FB__SOUVENIRS__montant,m05__NON_FB__SOUVENIRS__nbr_ventes,m06__FB__ALCOOL__montant,m06__FB__ALCOOL__nbr_ventes,m06__FB__FOOD_SALEE__montant,m06__FB__FOOD_SALEE__nbr_ventes,m06__FB__FOOD_SUCREE__montant,m06__FB__FOOD_SUCREE__nbr_ventes,m06__FB__SANS_ALCOOL__montant,m06__FB__SANS_ALCOOL__nbr_ventes,m06__FB__SOUVENIRS__montant,m06__FB__SOUVENIRS__nbr_ventes,m06__NON_FB__ACCESSOIRES__montant,m06__NON_FB__ACCESSOIRES__nbr_ventes,m06__NON_FB__COSMETIQUE__montant,m06__NON_FB__COSMETIQUE__nbr_ventes,m06__NON_FB__JEUX_ENFANTS__montant,m06__NON_FB__JEUX_ENFANTS__nbr_ventes,m06__NON_FB__ND__montant,m06__NON_FB__ND__nbr_ventes,m06__NON_FB__PAP__montant,m06__NON_FB__PAP__nbr_ventes,m06__NON_FB__SOS__montant,m06__NON_FB__SOS__nbr_ventes,m06__NON_FB__SOUVENIRS__montant,m06__NON_FB__SOUVENIRS__nbr_ventes,m07__FB__ALCOOL__montant,m07__FB__ALCOOL__nbr_ventes,m07__FB__FOOD_SALEE__montant,m07__FB__FOOD_SALEE__nbr_ventes,m07__FB__FOOD_SUCREE__montant,m07__FB__FOOD_SUCREE__nbr_ventes,m07__FB__SANS_ALCOOL__montant,m07__FB__SANS_ALCOOL__nbr_ventes,m07__FB__SOUVENIRS__montant,m07__FB__SOUVENIRS__nbr_ventes,m07__NON_FB__ACCESSOIRES__montant,m07__NON_FB__ACCESSOIRES__nbr_ventes,m07__NON_FB__COSMETIQUE__montant,m07__NON_FB__COSMETIQUE__nbr_ventes,m07__NON_FB__JEUX_ENFANTS__montant,m07__NON_FB__JEUX_ENFANTS__nbr_ventes,m07__NON_FB__ND__montant,m07__NON_FB__ND__nbr_ventes,m07__NON_FB__PAP__montant,m07__NON_FB__PAP__nbr_ventes,m07__NON_FB__SOS__montant,m07__NON_FB__SOS__nbr_ventes,m07__NON_FB__SOUVENIRS__montant,m07__NON_FB__SOUVENIRS__nbr_ventes,m08__FB__ALCOOL__montant,m08__FB__ALCOOL__nbr_ventes,m08__FB__FOOD_SALEE__montant,m08__FB__FOOD_SALEE__nbr_ventes,m08__FB__FOOD_SUCREE__montant,m08__FB__FOOD_SUCREE__nbr_ventes,m08__FB__SANS_ALCOOL__montant,m08__FB__SANS_ALCOOL__nbr_ventes,m08__FB__SOUVENIRS__montant,m08__FB__SOUVENIRS__nbr_ventes,m08__NON_FB__ACCESSOIRES__montant,m08__NON_FB__ACCESSOIRES__nbr_ventes,m08__NON_FB__COSMETIQUE__montant,m08__NON_FB__COSMETIQUE__nbr_ventes,m08__NON_FB__JEUX_ENFANTS__montant,m08__NON_FB__JEUX_ENFANTS__nbr_ventes,m08__NON_FB__ND__montant,m08__NON_FB__ND__nbr_ventes,m08__NON_FB__PAP__montant,m08__NON_FB__PAP__nbr_ventes,m08__NON_FB__SOS__montant,m08__NON_FB__SOS__nbr_ventes,m08__NON_FB__SOUVENIRS__montant,m08__NON_FB__SOUVENIRS__nbr_ventes,m09__FB__ALCOOL__montant,m09__FB__ALCOOL__nbr_ventes,m09__FB__FOOD_SALEE__montant,m09__FB__FOOD_SALEE__nbr_ventes,m09__FB__FOOD_SUCREE__montant,m09__FB__FOOD_SUCREE__nbr_ventes,m09__FB__SANS_ALCOOL__montant,m09__FB__SANS_ALCOOL__nbr_ventes,m09__FB__SOUVENIRS__montant,m09__FB__SOUVENIRS__nbr_ventes,m09__NON_FB__ACCESSOIRES__montant,m09__NON_FB__ACCESSOIRES__nbr_ventes,m09__NON_FB__COSMETIQUE__montant,m09__NON_FB__COSMETIQUE__nbr_ventes,m09__NON_FB__JEUX_ENFANTS__montant,m09__NON_FB__JEUX_ENFANTS__nbr_ventes,m09__NON_FB__ND__montant,m09__NON_FB__ND__nbr_ventes,m09__NON_FB__PAP__montant,m09__NON_FB__PAP__nbr_ventes,m09__NON_FB__SOS__montant,m09__NON_FB__SOS__nbr_ventes,m09__NON_FB__SOUVENIRS__montant,m09__NON_FB__SOUVENIRS__nbr_ventes,m10__FB__ALCOOL__montant,m10__FB__ALCOOL__nbr_ventes,m10__FB__FOOD_SALEE__montant,m10__FB__FOOD_SALEE__nbr_ventes,m10__FB__FOOD_SUCREE__montant,m10__FB__FOOD_SUCREE__nbr_ventes,m10__FB__SANS_ALCOOL__montant,m10__FB__SANS_ALCOOL__nbr_ventes,m10__NON_FB__ACCESSOIRES__montant,m10__NON_FB__ACCESSOIRES__nbr_ventes,m10__NON_FB__COSMETIQUE__montant,m10__NON_FB__COSMETIQUE__nbr_ventes,m10__NON_FB__JEUX_ENFANTS__montant,m10__NON_FB__JEUX_ENFANTS__nbr_ventes,m10__NON_FB__ND__montant,m10__NON_FB__ND__nbr_ventes,m10__NON_FB__PAP__montant,m10__NON_FB__PAP__nbr_ventes,m10__NON_FB__SOS__montant,m10__NON_FB__SOS__nbr_ventes,m10__NON_FB__SOUVENIRS__montant,m10__NON_FB__SOUVENIRS__nbr_ventes,m11__FB__ALCOOL__montant,m11__FB__ALCOOL__nbr_ventes,m11__FB__FOOD_SALEE__montant,m11__FB__FOOD_SALEE__nbr_ventes,m11__FB__FOOD_SUCREE__montant,m11__FB__FOOD_SUCREE__nbr_ventes,m11__FB__SANS_ALCOOL__montant,m11__FB__SANS_ALCOOL__nbr_ventes,m11__FB__SOUVENIRS__montant,m11__FB__SOUVENIRS__nbr_ventes,m11__NON_FB__ACCESSOIRES__montant,m11__NON_FB__ACCESSOIRES__nbr_ventes,m11__NON_FB__COSMETIQUE__montant,m11__NON_FB__COSMETIQUE__nbr_ventes,m11__NON_FB__JEUX_ENFANTS__montant,m11__NON_FB__JEUX_ENFANTS__nbr_ventes,m11__NON_FB__ND__montant,m11__NON_FB__ND__nbr_ventes,m11__NON_FB__PAP__montant,m11__NON_FB__PAP__nbr_ventes,m11__NON_FB__SOS__montant,m11__NON_FB__SOS__nbr_ventes,m11__NON_FB__SOUVENIRS__montant,m11__NON_FB__SOUVENIRS__nbr_ventes,m12__FB__ALCOOL__montant,m12__FB__ALCOOL__nbr_ventes,m12__FB__FOOD_SALEE__montant,m12__FB__FOOD_SALEE__nbr_ventes,m12__FB__FOOD_SUCREE__montant,m12__FB__FOOD_SUCREE__nbr_ventes,m12__FB__SANS_ALCOOL__montant,m12__FB__SANS_ALCOOL__nbr_ventes,m12__FB__SOUVENIRS__montant,m12__FB__SOUVENIRS__nbr_ventes,m12__NON_FB__ACCESSOIRES__montant,m12__NON_FB__ACCESSOIRES__nbr_ventes,m12__NON_FB__COSMETIQUE__montant,m12__NON_FB__COSMETIQUE__nbr_ventes,m12__NON_FB__JEUX_ENFANTS__montant,m12__NON_FB__JEUX_ENFANTS__nbr_ventes,m12__NON_FB__ND__montant,m12__NON_FB__ND__nbr_ventes,m12__NON_FB__PAP__montant,m12__NON_FB__PAP__nbr_ventes,m12__NON_FB__SOS__montant,m12__NON_FB__SOS__nbr_ventes,m12__NON_FB__SOUVENIRS__montant,m12__NON_FB__SOUVENIRS__nbr_ventes
15.9555025,0.9535924,81.23867,15.485589,203.12875,29.158936,419.35114,85.66575,0.84424114,0.2874552,4.462592,0.4949473,0.8299874,0.15183538,4.9741626,0.30488837,2.4513645,0.20245183,11.972011,0.60725963,43.593346,3.4837253,0.21407762,0.21602233,22.245453,1.209883,88.77685,13.124062,168.81099,33.325,420.3121,87.56125,0.40304664,0.20542616,9.203105,0.40280145,6.944806,1.3449225,6.8966737,0.6416664,0.7742766,0.21263912,8.600272,0.2848083,116.93586,7.9670625,2.9219432,0.32712758,17.133352,1.2684108,117.81926,14.929371,189.06277,40.501305,646.6636,166.96555,0.18830016,0.2,13.156042,0.77623326,16.163725,2.1949582,9.867151,0.84001213,3.051473,0.34519005,9.733953,0.28150216,45.825924,5.200863,1.2560526,0.32712758,27.913624,1.6540824,144.93303,24.400291,183.9274,29.083496,709.0509,154.32562,1.7691829,0.18552887,49.986897,2.770435,17.80833,1.5341095,5.014058,0.4484474,1.9436371,0.36793357,7.939452,0.68759733,53.77342,5.0797677,5.717068,0.3726317,26.860794,1.581034,126.38648,21.456467,114.13938,17.206244,1015.729,229.9728,0.30571088,0.2,63.562325,4.4061337,18.510927,1.8655077,4.89536,0.33110908,31.053453,2.0414824,30.120049,2.1306925,51.43703,4.4209523,1.8786875,0.31738338,16.652088,1.2171607,199.36906,42.002678,174.65434,25.360855,1488.3954,340.94672,0.82685435,0.31943923,79.69054,8.241803,19.85814,1.875674,16.426334,0.5505325,49.121567,3.0439553,32.832737,2.6978426,76.309265,5.5609965,0.7888428,0.2980375,20.899508,1.3057613,293.96805,62.995213,227.62206,36.925613,1463.309,403.82385,0.583252,0.31738338,72.99026,7.1368136,19.269552,2.3584476,24.307484,1.1858103,74.036064,4.2996607,28.33598,2.2823231,95.33221,6.8793187,6.7729897,0.74668676,21.097525,1.291847,212.96931,39.551086,219.35194,33.41366,1509.6569,396.7722,0.8510344,0.21263912,194.42023,13.462792,38.236034,4.109039,21.343418,1.0260751,74.27548,6.0193295,23.38525,1.5523875,101.6666,9.053267,1.5156307,0.3370881,45.743484,2.5934372,188.39642,47.233448,158.0425,33.344044,1270.9108,313.8587,0.7742766,0.21602233,119.25902,9.655911,18.459003,3.3089662,4.64646,0.4484474,76.348,5.2173767,42.039883,3.3864884,65.56115,5.670595,4.797786,0.32712758,54.07938,2.7655241,243.5909,50.35896,169.61484,39.99714,1265.5242,234.79457,68.32375,6.3716455,21.14082,1.6403146,2.2725415,0.19544604,18.77814,1.7355262,17.985458,1.896628,125.95963,9.591511,2.6626463,0.2823412,27.408297,1.6636134,207.31601,33.49357,188.38206,43.609455,809.11084,193.62929,0.2194636,0.2,19.920704,0.946854,9.791368,1.3271565,2.4486268,0.20511453,19.041552,1.5750048,5.564977,0.5063364,91.39307,8.897659,0.5356501,0.20595467,29.103613,1.5309749,178.65685,32.59639,371.41418,58.545235,804.73224,210.1417,2.739234,0.20245183,13.196929,0.90394825,34.470707,3.3851786,7.934873,0.67829186,9.207476,0.48589155,16.419985,0.5911617,118.59198,8.748409,2.6435595,0.28047237
